lat,lon
10.78298,106.599047
10.795618,106.620492
10.844137,106.668033
10.8725327,106.7303727
21.1624019,105.8511503
10.8405911,106.6429401
21.1143647,105.8018788
21.039894,105.812921
21.029742,105.762798
20.978724,105.796025
10.82951,106.639651
10.880142,106.639298
21.010684,105.819898
10.770157,106.614177
10.7436251,106.7322227
21.0306889,105.7851193
21.0155759,105.8327116
10.738952,106.614714
10.830286,106.705637
20.9364726,105.7270864
20.9528777,105.8342297
20.977166,105.824316
21.0578123,105.916308
10.7532027,106.6771517
20.9892085,105.8178418
10.779712,106.6204422
10.814476,106.697843
10.6948325,106.6114674
10.810003,106.58914
10.847588,106.744641
20.9894441,105.7298342
10.7473555,106.666371
10.7488931,106.6476833
10.7517941,106.643572
10.807606,106.7014
21.1403764,105.8498499
10.741939,106.72374
10.8482539,106.7510908
10.7479761,106.6345824
21.1774594,105.831672
21.0653645,105.8244356
10.844895,106.6828
21.115037,105.7848293
21.0480535,105.8096705
20.991234,105.839688
20.9697199,105.7984527
21.004792,105.811354
10.7461642,106.6491308
10.8540518,106.6771931
20.993159,105.817197
10.7505026,106.686576
21.0459878,105.8654332
20.9791962,105.8120445
10.7470793,106.7021232
10.7643954,106.6963952
21.0106575,105.8599784
10.75663,106.611808
21.017355,105.775199
10.798516,106.6626049
10.801987,106.68692
10.7995654,106.6970932
10.800291,106.666028
10.834767,106.668284
21.0213764,105.9686513
10.776438,106.663587
10.837263,106.73205
10.866236,106.627782
20.9640919,105.8603404
21.0797461,105.6854223
21.0340283,105.5413685
21.000894,105.80723
10.683036,106.700658
21.045772,105.840983
20.9179552,105.8663318
21.0127642,105.7830863
10.810419,106.612655
21.0052678,105.8414191
21.044081,105.810178
21.086841,105.80941
21.062787,105.807466
10.8751624,106.6292251
10.7115607,106.6944287
10.993746,106.372399
10.6652009,106.5865047
10.7829779,106.5738605
10.7381534,106.6335652
21.0265378,105.8450949
10.7775,106.628447
10.7936406,106.6911037
21.0074016,105.7769326
10.7079789,106.7320128
10.858916,106.777848
20.98598,105.813582
10.6981714,106.6241445
10.877135,106.743732
20.9868914,105.7776453
10.787042,106.639185
10.7892889,106.710481
10.774982,106.635294
10.772792,106.62728
10.8044120199725,106.683468117476
10.838483,106.57913
21.019459,105.852631
21.042223,105.817208
10.806984,106.683896
10.791829,106.657338
10.739966,106.661959
10.701721,106.741856
10.812667,106.701014
10.8942904,106.6151876
21.088326,105.785846
10.7293443,106.62574
20.958029,105.846406
10.7481346,106.6510812
10.75759,106.674386
10.876959,106.745148
21.0138811,105.7976963
10.721438,106.622558
10.818551,106.682941
10.8059459,106.7115959
10.79931,106.698314
10.844976,106.761686
10.8651567,106.6694135
21.2060761,105.6401175
10.799088,106.634187
10.7684023,106.6714116
10.799982,106.607099
10.803394,106.703489
21.0788861,105.7737044
10.8487286,106.6008464
10.661376,106.575764
10.8200084,106.7627113
21.0061165,105.8038604
20.989024,105.765531
10.828158,106.631981
10.739691,106.678165
21.071322,105.793428
10.82301,106.635297
21.012206,105.829268
10.915054,106.675435
21.0025101,105.8298183
20.992373,105.849476
10.849844,106.63204
10.8492,106.741087
10.7745989,106.5697318
20.9988675,105.8617033
10.7915402,106.6814274
21.039919,105.8031286
20.9639246,105.7892446
10.791686,106.647221
10.8405792,106.598808
10.871052,106.628632
10.859666,106.776183
10.799143,106.620803
20.9822339,105.8329004
21.0399951,105.8826336
10.8366337,106.5989411
10.776084,106.638413
10.7383577,106.6586829
10.806625,106.676242
21.050179,105.843552
20.959433,105.829905
10.707129,106.623946
21.075444,105.773554
21.0162150523445,105.828526684858
20.990429,105.845086
10.7498758,106.666032
21.0877905,105.6485969
10.764317,106.642181
10.780733,106.676179
21.02477,105.907459
10.786916,106.684696
10.8219014,106.779746
10.7447227,106.6860104
21.0699595,105.8549498
21.0035252,105.8021818
10.749182,106.621325
10.836368,106.730632
10.7495413,106.6574786
10.8759547,106.7431839
10.763842,106.629586
10.879967,106.634322
20.97122,105.834012
10.79947,106.629478
21.065107,105.779439
10.844335,106.677476
10.8579106,106.7491996
10.817348,106.684116
10.7226516,106.6129353
21.076366,105.793308
10.6070788,106.7408254
10.968786,106.54813
11.0291855,106.413978
10.865156,106.605934
21.02906,105.884741
10.887326,106.632469
21.0284277,105.897623
20.969304,105.77269
10.791894,106.6722
10.8903014,106.6285541
20.98327,105.7823339
10.71845,106.610481
10.670581,106.713526
10.791314,106.510447
10.7081532,106.5659192
10.804986,106.642679
10.790288,106.629058
10.7456523,106.6190448
21.0231089,105.8483873
21.02815,105.768272
21.0130218,105.7757309
20.978546,105.796775
21.054259,105.78711
10.823557,106.676157
10.7519833,106.605576
21.016882,105.8514157
20.997167,105.799055
10.897789,106.615801
20.983666,105.782231
10.801158,106.62384
10.713322,106.624557
10.811509,106.668321
10.775077,106.647846
20.9471164,105.8543427
10.793997,106.696798
10.7627402089518,106.704761199925
20.995614,105.830456
21.0331519,105.7920374
10.7914397,106.7348639
10.843993,106.782507
10.8247838,106.6799551
10.8174425,106.608529
10.824869,106.634935
10.7274095,106.7284017
21.01137,105.7202808
10.809956,106.664865
10.7486574,106.64253
21.022002,105.774704
10.7907017,106.7540313
10.8216505,106.6935137
10.7877049,106.7330536
10.8342405,106.8074301
10.7892902,106.779016
10.8328579,106.7271757
21.1673685,105.8575911
10.8624736,106.6980767
10.8835087,106.6345482
10.8847769,106.588463
10.7631158,106.7580196
10.761197,106.677736
10.771931,106.585694
10.805112,106.63956
10.8070255,106.7882419
10.746656,106.689016
20.9579692,105.8062653
10.8459957,106.7717141
10.796332,106.743444
10.8044515,106.8155917
10.7606513,106.6913006
10.7776385,106.7612764
10.808438,106.781871
10.8044331,106.8408041
10.7808367,106.7579097
10.7885099,106.7334529
20.998396,105.85209
21.0483472,105.7900098
21.035251,105.831491
20.9968042,105.8385117
20.9723101,105.7840323
10.7225996,106.6061721
10.795175,106.6697
21.004974,105.822218
10.792434,106.617502
21.1415509,105.844639
10.721037,106.606028
20.9830766,105.8129504
10.9476919,106.5992024
10.852827,106.584168
20.971983,105.748344
10.825284,106.684945
21.0214032,105.9093545
20.9753072,105.7621905
20.970788,105.780294
10.8041755,106.6279907
21.0605354,105.9170945
21.0353243,105.8142832
10.8012611225437,106.683521757533
21.011306,105.831038
10.8132384,106.6017345
10.8494054,106.6438614
10.785344,106.615163
10.749262,106.612062
20.9948961,105.9635176
21.0460937,105.8002357
21.1021798,105.8689131
20.986303,105.8783945
10.7927,106.635056
10.795862,106.619987
21.008642,105.863347
10.7553766,106.6989746
10.763798,106.668048
10.8747722,106.6409507
21.0652855,105.8976832
10.691861,106.574913
10.755163,106.716633
21.0499366,105.8045156
10.7608546,106.6671027
10.736728,106.709403
10.7992509,106.5882578
21.0523331,105.8090081
20.995883,105.874019
21.1723217,105.6721258
10.832974,106.677759
10.882861,106.639979
10.725664,106.614144
20.9348487,105.8054913
10.838698,106.780606
21.08719,105.809074
10.8469872,106.774804
10.799708,106.69351
10.7226056,106.6079737
10.89224,106.718597
10.8400107,106.6003894
10.8037725,106.6106289
21.0724029,105.8165959
10.7669525,106.681263
10.823306,106.681893
21.073761,105.812858
10.875888,106.739184
10.842382,106.630746
10.7711222,106.6906139
20.990766,105.837009
21.022581,105.852581
20.9683342,105.7869592
10.767238,106.675697
10.887306,106.650969
21.039291,105.815827
21.030257,105.822542
21.0358105,105.8136389
10.8919142,106.5752103
20.9405726,105.8050339
21.1071391,105.8500882
10.79115,106.652596
10.8539792,106.6308408
21.0278725729096,105.834185896017
10.81572,106.625024
10.788246,106.599566
20.9989107,105.751583
10.832696,106.638546
10.865104,106.6105133
10.789528,106.674818
10.828426,106.639313
10.743728,106.663488
21.018366,105.855011
10.835112,106.639603
10.815418,106.694185
21.0085593,105.905286
10.808264,106.625896
10.8908409,106.5948997
21.0022,105.844822
10.9968721,106.4892826
21.062481,105.761309
10.78578,106.638288
10.7109397,106.6879075
10.794262,106.673952
21.0589742,105.9160303
10.867468,106.67515
10.7654359,106.6180631
10.80957,106.666805
10.7643253,106.7052456
20.9680700036587,105.830183076963
10.7901578,106.5905623
10.82086,106.600237
10.786945,106.654154
20.9712201,105.8274289
10.790844,106.633791
10.759639,106.599872
10.796551,106.648351
10.9795067,106.505741
10.9036878,106.6239167
20.9853529878534,105.794672808921
10.790645,106.63187
20.983566,105.875573
10.845437,106.765758
21.029128,105.886118
10.934497,106.645955
10.879054,106.599323
10.844127,106.67821
21.0623173,105.7248362
21.005374,105.82176
10.835236,106.670409
20.9234273,105.8514744
21.0609828,105.7520768
21.0105454,105.8101341
21.062101,105.916493
10.758015,106.657109
20.975468,105.781978
10.796941,106.632976
10.843992,106.664704
10.797199,106.661183
10.804959,106.715928
21.0078221,105.8179004
10.869724,106.743619
21.005749,105.854955
10.8954,106.634561
10.799116,106.699404
10.767867,106.680064
10.7561381634149,106.632542070627
10.724485,106.653775
21.0290681,105.8274677
10.779672,106.657959
21.0019394,105.8596967
20.924923,105.7084467
21.061235,105.823924
21.0013682,105.8259691
10.81281,106.626046
10.798367,106.6674003
10.880327,106.729664
21.032816,105.763414
10.731108,106.7432754
21.16436951209,105.819723262901
21.0433532,105.8468448
21.000986,105.85065
10.742636,106.653751
20.976559,105.844323
21.1850325,105.8048821
21.046638,105.846859
21.000423,105.81405
21.1531615,105.861628
10.768076,106.652941
20.9860864,105.9294967
10.7537657,106.6242399
10.876194,106.743549
20.9990722,105.8233189
10.7942241037355,106.628954558687
10.765998,106.668953
10.7579419,106.6534894
10.75385,106.681996
21.042386,105.8051849
10.865165,106.5778
10.851457,106.74804
20.996592,105.810411
10.725135,106.679661
20.973826,105.894216
10.808335,106.672155
10.770252,106.6583108
10.867361,106.629133
10.880905,106.722051
10.7962368413002,106.674392970672
10.870989,106.637168
10.864915,106.5891133
20.970084,105.75447
10.7595803,106.6879133
10.800563,106.694561
10.856812,106.747226
21.0741209,105.8242173
10.7530309,106.6917138
10.7958798,106.6941601
10.8419956,106.7302526
11.1300246,106.4621665
10.817378,106.693849
10.843324,106.748196
10.857017,106.613672
10.7662393,106.6893562
10.8483593,106.7550195
10.719219,106.628146
20.9636577,105.7498782
10.786869,106.646568
21.033771,105.7788271
10.405296,106.9354442
21.1369834,105.8975676
10.761957,106.6688285
10.832606,106.644308
10.721859,106.606404
10.875609,106.74285
10.783903,106.64657
10.7443972,106.7148874
10.6653974,106.5719299
10.8386427,106.6063876
11.0557251,106.4699336
10.775984,106.636526
10.766332,106.634364
10.875252,106.742796
10.811482,106.695286
10.872337,106.63065
10.71813,106.622434
10.792875,106.687608
10.784012,106.653021
20.9618298,105.7991005
10.7553597,106.689614
10.785508,106.67842
10.852231,106.614322
10.792337,106.713177
21.0392449,105.8513975
10.874667,106.574986
10.7499596,106.7096579
10.7828531,106.5788879
10.771916,106.68602
10.849599,106.680854
10.7396992,106.6960724
10.850753,106.764082
10.761145,106.629562
10.78556,106.659316
20.983775,105.863837
10.7446204,106.7158625
10.771869,106.627036
20.9574298,105.7892183
10.804087,106.683594
10.8007563,106.6978695
10.7231599,106.7094574
10.823518,106.689018
20.9817024,105.7423936
20.9910993,105.8727165
10.7838505,106.5900778
10.819655,106.704156
10.819574,106.635034
20.9765845,105.6776275
10.8488508,106.7272234
21.010619,105.836553
10.757066,106.69327
10.732017,106.631719
21.046754,105.877915
10.7635135,106.6745821
10.7858502,106.7024432
10.7554111,106.6860178
21.0499196,105.8807029
21.0090582,105.7656976
21.000282,105.830805
10.793275,106.677918
20.9646433,105.7830713
10.74675,106.685909
20.9615224,105.8678907
10.799457,106.628023
21.1088092,105.7906983
21.032632,105.759432
10.7428305,106.7240463
21.033887,105.765841
10.7290876,106.7067784
10.8844605,106.62874
21.024258,105.862203
10.7443983,106.7136819
21.002788,105.855704
10.813342,106.667146
10.805649,106.637759
21.0314929,105.7865449
10.800897,106.68202
20.999584,105.817799
20.986251,105.855892
10.878389,106.744091
10.7929733,106.7002365
21.0287346,105.5181369
10.8022736,106.7193474
10.755437,106.6373232
20.9958335,105.7500879
10.805946,106.632644
10.7810735,106.7001203
10.744484,106.65643
10.877642,106.744392
21.086029,105.776842
20.8920872,105.5658715
10.718039,106.611253
21.051202,105.810767
10.813127,106.693617
10.836922,106.727265
21.0396482,105.9081989
10.793729,106.634252
10.814786,106.60469
10.791473,106.656005
10.846445,106.597485
10.7932834,106.6421991
10.758761,106.590021
10.83488,106.687359
10.768657,106.669021
10.74777,106.676052
10.7612668,106.6923906
21.035601,105.80608
21.089607,105.8126882
10.842366,106.6112787
20.9846931,105.8605728
10.7704705,106.689093
10.785295,106.643302
21.000553,105.863646
10.694026,106.607494
10.883081,106.629208
20.9687964415083,105.824591722631
10.7709266,106.6504862
20.991352,105.888666
10.873366,106.631989
10.799196,106.656221
10.7198364,106.6068845
10.7546024,106.7419648
10.69503,106.718127
20.9158546,105.8720972
10.773234,106.678434
10.826546,106.687303
20.79885,105.9020773
20.972842,105.776247
10.835867,106.60789
10.800653,106.617775
20.9830217,105.8950133
10.7908084,106.6487152
10.802398,106.709345
10.742166,106.723699
10.684462,106.749881
10.794517,106.647366
10.752631,106.5931
21.0416653,105.7854217
10.81815,106.63388
10.773814,106.682932
20.9292726,105.8355132
10.696805,106.745772
21.0385586,105.8761784
10.6867283,106.5757778
10.7680365,106.6840711
21.032496,105.809125
10.804682,106.6477053
10.799737,106.672527
10.978762,106.479286
10.790561,106.708723
10.80903,106.6743927
10.719463,106.619408
10.779282,106.662406
10.818522,106.687698
10.7450701,106.7101114
20.995976,105.848687
21.040807,105.76415
20.9244802,105.8348423
21.06823,105.812178
10.907545,106.59963
10.7255622,106.6116682
10.715056,106.702949
10.855583,106.766886
20.942984,105.708102
20.971401,105.778138
10.7732523,106.7283583
10.7723049,106.763136
21.0051619,105.7827978
21.0544918,105.7330666
10.854086,106.651518
10.834507,106.66908
10.8353733,106.6443817
21.0265735,105.8392923
10.7998045,106.7443309
10.7858406,106.7646826
10.7857263,106.7622407
10.876657,106.815623
10.7874926,106.7325235
10.761246,106.705484
10.7708085,106.6551476
10.809058,106.608125
10.880354,106.609041
10.7520011,106.6574658
10.787201,106.601306
10.6589802,106.59247
10.787279,106.672045
10.9011224,106.5953483
10.8103322,106.6828818
10.7504592,106.6295701
10.7503476,106.6320551
10.784268,106.690023
10.7356071,106.666578
10.7049142,106.7353902
20.9914314,105.737516
10.786284,106.62033
10.7554227,106.6633048
10.776103,106.671963
10.867833,106.64506
21.0389113,105.7963774
11.009471,106.41728
10.754583,106.6354338
21.0078627,105.8580967
10.7366556,106.7046253
10.8592756,106.7062347
20.986725,105.8412569
10.7584726,106.6428639
10.688548,106.585091
10.74764,106.669062
20.984906,105.828681
10.791753,106.627456
20.985272,105.843605
10.9006567,106.5930732
10.766616,106.628473
10.714107,106.655526
10.841233,106.628897
10.876302,106.733101
10.82692,106.686342
21.0126331,105.832424
21.0634544,105.8330554
10.7678695,106.6744429
10.8126769,106.519483
10.801725,106.648716
10.795434,106.682422
20.98363,105.887251
10.802885,106.636066
10.870014,106.643021
10.723204,106.612524
10.7431892,106.6226675
10.7279863,106.6125829
10.8308701,106.6188178
10.7402688,106.7053772
10.753035,106.661411
10.7578152,106.6583523
10.769421,106.620232
10.966765,106.529647
10.803959,106.681459
21.035696,105.762105
21.0125461,105.8176944
10.748998,106.655011
10.7883901,106.7033028
21.0372665,105.8724695
10.777181,106.68421
10.9735131,106.6406502
10.8255942,106.7218904
10.850434,106.734771
21.039055,105.743452
20.9631552,105.8172983
21.0260604,105.8381864
10.7992777,106.6826278
10.795715,106.707246
10.7457943,106.6098096
10.757607,106.66737
10.832724,106.730456
10.7240395,106.7097747
10.7331326,106.679789
10.7427826,106.7405691
10.795259,106.666965
10.821041,106.639642
20.978546,105.796775
20.975468,105.781978
20.971822,105.783025
20.979634,105.7909352
20.971641,105.790634
20.978724,105.796025
20.978411,105.773994
20.971556,105.787868
20.97035,105.78791
20.9683342,105.7869592
20.969304,105.77269
20.9853529878534,105.794672808921
20.969707,105.788525
20.980262,105.779429
20.97132,105.784444
20.982042,105.788354
20.9723101,105.7840323
20.9639246,105.7892446
20.98327,105.7823339
20.9636577,105.7498782
20.966034,105.779268
20.98432,105.794797
20.979917,105.786728
20.971684,105.784555
20.983401,105.790179
20.966481,105.765441
20.974712,105.777594
20.9605738,105.7711673
20.970084,105.75447
20.965011,105.775271
20.9364726,105.7270864
20.966927,105.782591
20.971983,105.748344
20.9774408,105.7758669
20.971594,105.7812
20.9642604,105.7686564
20.983666,105.782231
20.970682,105.760083
20.966802,105.775105
20.9646433,105.7830713
20.9855487,105.7825913
20.97942,105.779006
20.9574298,105.7892183
20.964522,105.771492
20.972974,105.776924
20.9676565,105.777401
20.966209,105.781828
20.9653375,105.7695198
20.9753072,105.7621905
20.9682077,105.7696603
20.966633,105.776595
21.000282,105.830805
21.0031997,105.8243757
21.015176,105.81703
21.016497,105.941
21.0025101,105.8298183
21.014165,105.9395688
21.006884,105.829832
21.02815,105.768272
21.0150362,105.9257081
21.0134591,105.9362249
21.0072984,105.9494052
21.022002,105.774704
21.0130218,105.7757309
21.017355,105.775199
21.040807,105.76415
21.033887,105.765841
21.035696,105.762105
20.9978492,105.9432612
21.032816,105.763414
21.022397,105.776303
21.0159883,105.9375721
21.009015,105.783095
21.004494,105.828306
21.0023083,105.9390315
21.0028252,105.9393154
21.010484,105.818445
21.038977,105.766212
21.012225,105.786353
21.010397,105.8384
21.0126941,105.7753418
21.0205134,105.9392465
21.0278725729096,105.834185896017
20.9998905,105.9419617
21.019435,105.807856
21.008299,105.774104
21.004974,105.822218
21.0306439,105.7763172
20.9860864,105.9294967
21.029742,105.762798
21.0316444,105.7741387
20.9948961,105.9635176
20.7843801,105.8873591
21.0872594,105.6482189
21.0078221,105.8179004
21.0051619,105.7827978
21.023569,105.805173
21.0148925,105.9468267
21.037533,105.764115
21.019403,105.805488
21.0253192,105.9281871
21.028952,105.941051
20.974147,105.774628
21.0155759,105.8327116
21.030448,105.828554
21.010619,105.836553
21.039055,105.743452
21.0149194,105.7767643
21.014174,105.810768
21.0023582,105.9641888
20.8606176,105.868057
21.015825,105.775956
21.0070352,105.7595537
21.0090582,105.7656976
21.015036,105.830054
21.0131715,105.822865
21.011306,105.831038
21.0161086,105.8146779
20.972842,105.776247
21.030524,105.765938
21.005864,105.833785
21.1553464,105.4800701
21.0219381,105.8222454
21.0125461,105.8176944
21.1314104,105.5099841
21.0188645695107,105.84079962167
21.010684,105.819898
21.012206,105.829268
21.1503991,105.5037594
21.0163155286534,105.841427628591
21.0312863,105.7749709
21.005374,105.82176
21.0867836,105.9311071
21.0213112,105.8331457
21.019038,105.80995
21.001991,105.841242
21.032632,105.759432
21.0406213,105.7639267
21.022277,105.823407
20.999154,105.785269
20.971521,105.776378
21.047969,105.735668
21.036313,105.740984
21.025255,105.762578
20.9958335,105.7500879
21.0213764,105.9686513
21.0037916,105.8374303
21.0094449,105.7792251
21.0162150523445,105.828526684858
21.0190665,105.828982
20.998152,105.780342
21.025725,105.831962
20.989303,105.786852
21.025553,105.761608
20.9748395,105.9116864
21.004526,105.965802
21.037821,105.757976
20.9868914,105.7776453
21.010092,105.771774
21.0485891,105.884917
20.96412,105.832615
21.029128,105.886118
21.0623173,105.7248362
21.068437,105.807819
21.0428539,105.7966892
20.995883,105.874019
21.036651,105.847769
20.997193,105.818177
21.027246475219727,105.7860107421875
21.042223,105.817208
21.0223447,105.8355849
20.9358378,105.8377785
20.985444,105.81459
21.00337,105.750004
21.0090413,105.7203464
20.9898984,105.8783474
20.998396,105.85209
21.0087543,105.9681083
21.0033765,105.8482862
21.046754,105.877915
21.0088967,105.8389823
21.044081,105.810178
21.035604,105.910833
20.998599,105.805909
21.0462501,105.7870461
21.0330584,105.8527431
20.998322,105.867558
21.03192901611328,105.76692199707031
21.0131319,105.8610124
21.0497437,105.7096745
21.062787,105.807466
20.9892085,105.8178418
21.0859047,105.8714189
20.988609,105.855455
21.0460937,105.8002357
21.065107,105.779439
20.9525077,105.7378002
21.0138811,105.7976963
21.030433654785156,105.76927947998047
21.0519203,105.7817105
21.091928,105.783417
21.029485,105.820778
21.015023,105.8012798
21.053049,105.9005976
21.0018601,105.8436059
21.073761,105.812858
21.0873959,105.7555013
21.089607,105.8126882
20.952150344848633,105.78538513183594
20.996631,105.825704
20.973962783813477,105.78907012939453
21.0187231,105.7928939
20.998952,105.869286
21.0425445,105.8248847
21.0231871,105.794927
20.989024,105.765531
20.98268699645996,105.7816162109375
20.987060546875,105.85035705566406
21.023378,105.832225
20.9795816,105.8438182
20.964716,105.776845
20.97122,105.834012
20.9817024,105.7423936
20.993579864501953,105.79821014404297
21.068216,105.889735
21.08719,105.809074
21.052142,105.837155
20.995374,105.805745
20.997167,105.799055
21.027651,105.830193
21.0372665,105.8724695
21.004792,105.811354
20.999991,105.80202
21.054259,105.78711
21.047696,105.735788
21.027053,105.815255
21.0346956,105.7404713
20.999416,105.825194
21.0485044,105.7955963
20.9739754,105.8420225
20.9806038,105.8023926
21.0121365,105.826066
21.0335683,105.72768
21.0109667,105.8221301
21.041117,105.877079
20.9182353,105.8441992
21.0329881,105.798454
21.02956771850586,105.79187774658203
21.0653723,105.8808993
21.071322,105.793428
21.0460537,105.7912051
21.098478,105.8512851
21.044582,105.849836
20.996592,105.810411
21.0385586,105.8761784
21.0662389,105.8705469
21.014473,105.8503637
21.0480535,105.8096705
21.057413,105.895262
21.0162438,105.7992332
20.9841541,105.8599079
21.000986,105.85065
21.0605354,105.9170945
21.021859,105.815789
21.01596,105.856391
21.018213,105.824451
21.0312547,105.7350746
21.072828,105.898697
21.0574207,105.8657287
21.021594,105.800943
20.983457565307617,105.78564453125
21.032205,105.850505
21.0420822,105.7750737
21.020416259765625,105.80724334716797
21.02906,105.884741
21.018124,105.81179
20.992102,105.81637
21.009746,105.849996
21.030257,105.822542
21.014682,105.823952
20.9969852,105.8163651
21.0035252,105.8021818
21.0087184,105.7972793
21.0426402,105.8025409
21.029512405395508,105.77908325195312
21.0497485,105.8838407
20.9837785,105.8494923
21.035762,105.853346
20.987854,105.806238
21.034553,105.846383
21.0349057,105.8255796
21.035120010375977,105.7674331665039
20.989974,105.793232
21.014113,105.823252
21.02477,105.907459
21.046573,105.871316
20.985272,105.843605
21.0088781,105.7498548
21.00783920288086,105.93767547607422
20.8676413,105.861479
20.980954,105.817632
21.024258,105.862203
21.0918031,105.7775876
21.002183,105.824572
21.0437269,105.7993488
20.9822339,105.8329004
21.062458,105.899959
21.015106201171875,105.72484588623047
21.0061165,105.8038604
21.0295536,105.9677283
21.04736328125,105.90567016601562
20.966969,105.832359
21.039291,105.815827
21.0746035,105.7842981
21.074443,105.727849
21.0400412,105.8069923
21.087364,105.795599
21.0337301211918,105.847281504343
21.078745,105.787833
21.1276719,105.7764251
21.0594707,105.7456665
21.0232852,105.7900372
21.0321465,105.8718786
20.989742,105.931202
21.037872,105.813652
20.992373,105.849476
21.0416759,105.7764848
21.0091336,105.8557941
21.087927,105.811975
20.97366714477539,105.75871276855469
21.059005737304688,105.7832260131836
20.9844873,105.749014
21.0342609,105.7961123
21.0105454,105.8101341
21.022049,105.848612
21.007827,105.814396
21.01015853881836,105.83633422851562
21.0634544,105.8330554
20.983566,105.875573
20.990766,105.837009
20.9447909,105.545538
20.992198,105.799553
20.9697199,105.7984527
21.049911,105.763549
21.0462282,105.9238183
20.9923406,105.7858851
21.006987,105.829607
20.983726,105.842452
21.0261488,105.8936538
21.0069188,105.8612879
20.98373794555664,105.8515625
20.96128,105.793189
21.005176,105.847111
20.959433,105.829905
20.99479103088379,105.86784362792969
20.9712201,105.8274289
20.988516,105.80906
21.0013312,105.8141345
21.032563,105.9164021
21.000238,105.802417
21.0869927,105.7867033
21.0194117,105.8505052
20.9956494100906,105.800239834605
20.969368,105.781013
21.1143647,105.8018788
21.042249,105.84319
21.053065,105.837073
20.9732844,105.8179377
20.9791962,105.8120445
20.97145652770996,105.82817077636719
20.969753,105.774231
21.1338077,105.502278
21.016617,105.857584
