lat,lon,university,fuel,cafe,parking,parking_entrance,fast_food,marketplace,restaurant,hospital,school,kindergarten,townhall - community_centre,police,place_of_worship,bank,atm
10.8157142,106.5957699,0,6,3,2,0,0,0,3,0,19,2,0,0,1,3,7
10.6993248,106.6410694,2,0,3,0,0,0,1,0,0,9,2,0,0,2,0,1
20.9169782,105.8738869,0,1,0,0,0,0,0,0,3,10,7,0,1,4,0,0
10.6758408,106.759516,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21.018213,105.824451,16,16,146,29,6,48,13,200,18,75,23,0,29,51,89,268
10.843807,106.730597,0,12,17,0,0,3,1,7,0,10,2,0,0,8,3,3
10.821897,106.638988,3,12,3,5,0,2,2,6,0,22,1,0,0,3,1,9
21.0433477,105.7862668,20,11,110,80,40,32,10,130,7,47,25,0,10,24,39,64
10.7792025,106.6467293,3,29,32,12,0,16,19,34,7,86,9,0,6,60,64,26
10.8013468,106.7133885,15,19,69,20,3,13,5,81,2,34,1,0,5,19,27,28
21.0406213,105.7639267,17,5,27,16,10,7,4,25,6,43,14,0,6,9,12,17
20.998322,105.867558,7,13,19,3,3,4,5,11,6,46,24,0,16,4,13,57
20.989259,105.812981,11,9,28,6,7,20,8,51,9,56,19,0,18,12,24,70
10.837806,106.723628,1,13,55,0,0,4,2,12,0,9,2,0,7,6,4,1
10.739163,106.671428,3,18,18,7,0,12,11,40,17,44,5,0,1,35,20,14
10.775504,106.615699,0,18,4,1,0,2,6,5,1,30,4,0,1,8,15,9
10.827856,106.723728,1,14,58,0,0,3,2,17,0,13,0,0,8,7,3,6
21.005176,105.847111,11,13,174,33,12,49,7,224,25,74,37,0,32,19,91,202
10.6719142839515,106.583819319397,0,4,0,0,0,0,1,1,0,5,1,0,1,2,0,1
11.1138658,106.4723625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8205354,106.6076524,0,9,3,3,0,0,0,3,2,29,1,0,0,3,7,8
10.846526,106.765236,7,12,36,5,0,9,6,35,3,37,8,0,11,22,19,28
10.72188,106.608407,0,18,1,4,0,0,4,0,1,10,1,0,1,5,2,5
10.789195,106.595543,0,5,3,0,0,0,1,0,2,10,2,0,1,1,0,3
10.826109,106.693883,8,19,28,5,0,6,4,26,3,29,5,0,5,19,18,22
10.7436142,106.6196419,0,29,15,5,0,8,9,42,8,39,8,0,1,15,13,14
20.980262,105.779429,10,9,20,5,5,3,4,20,9,42,6,0,5,11,7,34
10.873345,106.725203,0,14,0,1,0,0,4,3,2,9,1,0,0,12,2,3
10.787519,106.660654,11,20,122,17,2,28,11,110,16,84,10,0,4,82,76,39
10.726471,106.61161,0,21,5,7,0,3,4,28,5,14,2,0,1,5,5,7
10.7140893,106.7384901,2,7,4,1,0,0,1,2,1,14,0,0,2,4,0,2
10.754019,106.628653,1,30,10,3,0,7,14,24,3,63,10,0,5,38,24,16
10.784827,106.602068,0,8,3,0,0,0,1,1,2,11,2,0,1,2,1,4
10.781053,106.653699,6,30,66,12,0,26,16,71,10,83,9,0,6,70,76,29
10.873568,106.655109,0,5,10,1,0,0,1,0,2,10,1,0,2,2,0,6
10.7582107,106.6127658,0,24,13,3,0,7,5,35,5,31,5,0,1,8,7,9
21.0329542,105.7935134,25,10,129,71,43,30,14,152,9,55,26,0,13,32,45,94
10.784296,106.629396,2,25,16,10,0,7,13,16,2,52,9,0,3,21,35,16
20.9358516,105.8431808,0,4,2,4,0,0,1,0,4,17,17,0,3,4,2,1
10.707021,106.599482,0,5,5,3,0,0,3,1,0,5,1,0,0,5,0,3
10.742969,106.655045,2,31,29,9,0,17,20,36,16,72,9,0,3,65,41,14
10.790148,106.621252,2,23,9,6,0,4,6,10,1,39,7,0,3,12,5,9
10.739332,106.616167,0,27,13,8,0,7,6,40,6,24,7,0,1,8,11,14
10.7575395,106.645661,3,40,28,11,0,18,23,32,11,105,11,0,7,69,79,21
10.85126,106.600329,0,11,0,0,0,1,4,3,0,9,1,0,0,8,4,10
10.773698,106.664668,9,27,128,9,0,47,26,154,25,101,11,0,5,67,84,31
10.7860864,106.6415417,2,29,26,14,0,9,16,20,7,79,13,0,2,55,45,28
10.7936571,106.640272,5,25,28,17,0,7,10,22,6,64,13,0,3,38,33,27
20.9805109,105.7752236,7,7,19,2,2,2,3,18,7,42,5,0,4,10,7,29
21.0020685,105.8081994,13,15,67,21,9,28,13,90,12,68,24,0,23,12,44,144
10.7452618,106.7292687,0,13,15,11,0,2,2,8,5,18,1,0,2,8,7,9
10.793731,106.649938,3,23,63,26,0,21,12,62,8,73,12,0,4,57,48,31
10.78298,106.599047,0,7,2,0,0,0,1,1,2,10,2,0,1,2,1,4
10.795618,106.620492,3,16,14,7,0,4,6,10,1,42,5,0,2,12,1,8
10.844137,106.668033,2,20,36,2,0,1,3,10,2,31,3,0,0,33,24,23
10.8725327,106.7303727,0,14,0,1,0,1,5,3,4,13,2,0,0,16,2,3
21.1624019,105.8511503,0,2,0,0,0,0,0,1,1,8,2,0,0,1,0,1
10.8405911,106.6429401,1,12,19,2,0,0,4,9,0,26,1,0,2,11,3,8
21.1143647,105.8018788,0,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0
21.039894,105.812921,12,14,102,41,8,20,14,130,9,54,16,0,18,66,42,147
21.029742,105.762798,7,5,18,9,2,1,3,11,6,37,10,0,6,8,10,17
20.978724,105.796025,11,8,21,4,6,4,4,20,7,40,13,0,6,14,10,46
10.82951,106.639651,0,11,9,4,0,1,3,5,2,24,0,0,1,8,3,11
10.880142,106.639298,0,7,8,0,0,0,1,0,2,10,2,0,2,2,0,3
21.010684,105.819898,17,18,124,24,7,41,11,157,14,78,21,0,29,30,89,209
10.770157,106.614177,0,23,1,1,0,2,7,4,1,26,4,0,1,5,14,7
10.7436251,106.7322227,0,17,14,9,0,2,2,6,5,14,1,0,1,3,6,7
21.0306889,105.7851193,22,10,109,69,41,26,13,115,6,58,27,0,13,27,37,66
21.0155759,105.8327116,11,10,248,41,13,51,11,320,32,70,27,0,37,52,120,332
10.738952,106.614714,0,24,12,8,0,7,6,40,6,23,8,0,1,8,10,14
10.830286,106.705637,5,17,53,5,0,5,2,23,0,17,3,0,10,8,8,8
20.9364726,105.7270864,1,2,0,0,0,0,0,0,0,6,3,0,1,2,0,1
20.9528777,105.8342297,0,4,8,9,0,5,4,8,5,13,13,0,5,9,6,9
20.977166,105.824316,1,9,22,14,2,6,10,15,6,29,14,0,8,13,12,16
21.0578123,105.916308,0,0,17,13,0,0,2,13,2,23,8,0,4,11,0,2
10.7532027,106.6771517,12,27,108,21,0,36,27,156,33,81,16,0,7,67,86,35
20.9892085,105.8178418,7,8,31,10,6,20,10,49,9,52,18,0,16,10,24,63
10.779712,106.6204422,1,23,6,4,0,4,9,10,0,40,7,0,3,13,23,9
10.814476,106.697843,13,28,40,5,0,11,6,32,7,43,3,0,5,35,28,32
10.6948325,106.6114674,0,4,8,3,0,0,4,1,0,7,3,0,1,6,0,2
10.810003,106.58914,0,9,3,1,0,0,0,2,0,17,1,0,0,1,3,7
10.847588,106.744641,4,10,14,0,0,4,3,6,2,15,4,0,1,16,2,7
20.9894441,105.7298342,1,2,2,7,5,0,0,0,0,14,19,0,2,0,2,0
10.7473555,106.666371,4,36,58,13,0,27,21,78,26,81,10,0,2,58,67,24
10.7488931,106.6476833,2,38,23,10,0,18,25,31,12,86,13,0,6,67,59,17
10.7517941,106.643572,0,38,24,5,0,13,25,30,7,88,14,0,7,63,63,20
10.807606,106.7014,15,27,78,7,0,18,7,92,6,39,5,0,6,41,44,37
21.1403764,105.8498499,0,5,1,1,0,0,1,0,1,8,5,0,1,1,4,2
10.741939,106.72374,2,16,27,19,0,4,3,35,5,31,3,0,2,8,15,19
10.8482539,106.7510908,6,10,25,1,0,5,4,17,3,31,8,0,4,22,9,21
10.7479761,106.6345824,0,36,9,2,0,6,16,21,3,69,16,0,5,52,19,13
21.1774594,105.831672,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0
21.0653645,105.8244356,0,2,65,17,9,6,5,80,3,14,6,0,6,22,10,27
10.844895,106.6828,2,13,17,2,0,1,2,10,3,17,3,0,1,12,17,19
21.115037,105.7848293,0,3,0,2,0,0,0,0,1,9,4,0,1,0,0,2
21.0480535,105.8096705,5,10,61,35,7,10,11,53,6,37,14,0,12,51,27,67
20.991234,105.839688,8,12,40,27,5,15,5,27,10,45,23,0,15,4,57,87
20.9697199,105.7984527,8,7,15,4,5,3,2,15,7,33,8,0,5,8,9,24
21.004792,105.811354,18,16,77,20,9,28,14,101,12,75,22,0,22,15,54,189
10.7461642,106.6491308,2,37,25,8,0,16,23,28,14,82,11,0,3,63,45,15
10.8540518,106.6771931,2,9,13,0,0,1,3,3,1,21,0,0,1,21,15,16
20.993159,105.817197,8,8,38,10,6,24,12,53,10,53,17,0,17,9,40,90
10.7505026,106.686576,13,22,117,18,0,23,21,191,20,59,13,0,7,69,67,35
21.0459878,105.8654332,0,4,115,10,0,48,13,190,4,38,11,0,12,41,31,126
20.9791962,105.8120445,8,5,13,6,2,3,5,12,7,38,19,0,11,14,6,40
10.7470793,106.7021232,10,10,61,23,0,13,10,90,6,54,9,0,7,64,19,33
10.7643954,106.6963952,18,22,380,57,0,62,20,597,20,65,22,0,18,107,152,121
21.0106575,105.8599784,9,19,165,31,10,37,6,236,16,52,31,0,27,15,67,244
10.75663,106.611808,0,26,13,3,0,7,5,35,7,29,6,0,1,7,6,10
21.017355,105.775199,3,4,24,19,14,2,6,24,6,31,11,0,2,12,11,22
10.798516,106.6626049,7,20,112,32,5,28,10,94,10,67,7,0,5,76,65,52
10.801987,106.68692,14,24,132,7,2,28,10,143,16,64,5,0,5,78,93,69
10.7995654,106.6970932,18,24,161,17,0,36,9,188,11,59,10,0,7,63,75,65
10.800291,106.666028,8,18,125,34,5,31,6,105,11,67,7,0,5,81,76,64
10.834767,106.668284,2,22,33,4,0,3,3,11,4,24,4,0,0,23,24,21
21.0213764,105.9686513,0,5,1,0,0,0,0,0,0,11,3,0,0,8,0,1
10.776438,106.663587,9,24,125,8,0,46,23,139,19,98,8,0,5,75,79,28
10.837263,106.73205,0,13,32,0,0,3,1,12,0,6,1,0,0,6,1,2
10.866236,106.627782,7,13,7,5,0,0,4,7,3,12,3,0,3,6,2,3
20.9640919,105.8603404,0,6,0,6,0,0,2,0,3,15,6,0,5,3,0,2
21.0797461,105.6854223,0,1,0,0,0,0,0,1,1,8,3,0,2,0,0,0
21.0340283,105.5413685,0,0,1,0,0,0,0,2,0,5,1,0,0,1,0,0
21.000894,105.80723,13,16,61,20,9,28,12,86,11,70,24,0,23,14,44,140
10.683036,106.700658,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
21.045772,105.840983,0,5,320,34,8,85,13,479,13,41,15,0,23,68,84,259
20.9179552,105.8663318,0,4,0,0,0,0,0,0,2,14,7,0,1,1,0,0
21.0127642,105.7830863,3,6,43,29,19,4,10,34,3,34,15,0,4,8,9,28
10.810419,106.612655,2,8,6,6,0,1,1,3,0,28,1,0,1,2,3,7
21.0052678,105.8414191,11,13,169,30,12,46,7,216,25,67,34,0,29,30,106,205
21.044081,105.810178,7,10,75,41,9,13,13,90,7,43,17,0,15,58,37,109
21.086841,105.80941,1,3,19,4,8,2,1,11,1,13,1,0,3,5,5,7
21.062787,105.807466,5,2,45,21,10,6,4,49,3,23,9,0,7,33,8,23
10.8751624,106.6292251,4,6,3,1,0,0,3,3,3,12,2,0,2,4,0,2
10.7115607,106.6944287,1,0,7,7,0,0,0,4,1,11,1,0,0,1,0,2
10.993746,106.372399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6652009,106.5865047,0,3,0,0,0,0,1,1,0,5,1,0,0,2,0,1
10.7829779,106.5738605,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,1
10.7381534,106.6335652,0,31,7,2,0,4,12,14,4,48,10,0,3,38,14,12
21.0265378,105.8450949,5,16,507,44,14,126,16,766,31,70,30,0,49,99,170,556
10.7775,106.628447,2,25,7,10,0,5,13,11,2,54,7,0,4,22,38,16
10.7936406,106.6911037,21,23,248,31,2,41,9,285,17,70,15,0,4,83,115,100
21.0074016,105.7769326,2,5,21,21,13,3,3,11,2,26,7,0,2,7,3,13
10.7079789,106.7320128,2,3,4,1,0,0,1,2,1,13,0,0,2,5,0,2
10.858916,106.777848,7,12,29,13,0,10,3,19,5,30,4,0,10,12,22,26
20.98598,105.813582,10,8,29,7,6,20,7,47,9,47,17,0,16,11,11,55
10.6981714,106.6241445,1,3,1,3,0,0,5,0,0,8,2,0,0,5,0,2
10.877135,106.743732,0,15,3,0,0,1,5,5,4,17,7,0,0,17,3,5
20.9868914,105.7776453,8,9,16,6,2,1,3,15,5,32,6,0,2,8,5,30
10.787042,106.639185,3,32,24,14,0,7,16,18,6,70,14,0,2,45,42,27
10.7892889,106.710481,15,13,215,49,3,39,5,311,3,39,10,0,5,30,69,68
10.774982,106.635294,2,30,8,10,0,7,16,15,2,65,8,0,6,32,49,17
10.772792,106.62728,2,26,5,7,0,3,14,10,2,56,7,0,4,18,30,11
10.8044120199725,106.683468117476,15,24,124,8,2,23,9,105,16,63,6,0,5,73,88,61
10.838483,106.57913,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,2
21.019459,105.852631,6,14,465,41,7,101,10,667,29,64,28,0,38,66,131,495
21.042223,105.817208,6,12,97,37,10,16,11,124,8,46,16,0,16,69,30,134
10.806984,106.683896,14,22,100,7,2,18,10,93,14,56,5,0,5,65,73,54
10.791829,106.657338,9,22,101,22,0,26,12,92,13,76,11,0,4,74,67,33
10.739966,106.661959,3,25,30,10,0,13,16,37,18,54,9,0,2,50,32,17
10.701721,106.741856,1,2,1,0,0,0,1,0,0,7,0,0,2,5,1,2
10.812667,106.701014,15,26,50,4,0,12,6,34,6,40,2,0,6,28,31,27
10.8942904,106.6151876,0,4,0,0,0,1,0,1,0,3,0,0,0,0,0,3
21.088326,105.785846,5,4,26,3,0,8,4,60,0,14,5,0,4,6,3,1
10.7293443,106.62574,0,24,4,1,0,1,7,9,2,26,7,0,0,20,5,7
20.958029,105.846406,0,3,4,3,0,0,3,3,5,16,11,0,6,5,4,6
10.7481346,106.6510812,2,37,27,9,0,18,24,34,16,83,12,0,5,63,58,20
10.75759,106.674386,17,32,146,19,0,48,29,214,35,89,15,0,5,68,100,42
10.876959,106.745148,0,12,4,1,0,1,5,5,4,17,8,0,0,16,3,5
21.0138811,105.7976963,14,14,87,35,11,11,13,82,6,56,23,0,11,16,42,92
10.721438,106.622558,0,13,1,0,0,0,5,2,2,19,5,0,0,9,1,5
10.818551,106.682941,9,24,43,16,0,11,5,45,7,40,6,0,4,30,33,45
10.8059459,106.7115959,12,24,65,17,0,12,7,75,5,33,2,0,7,17,26,30
10.79931,106.698314,19,23,165,19,3,36,8,193,11,60,11,0,7,61,77,64
10.844976,106.761686,7,15,38,4,0,7,5,30,3,36,8,0,10,22,17,27
10.8651567,106.6694135,0,6,15,0,0,0,2,3,0,19,0,0,1,21,9,8
21.2060761,105.6401175,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10.799088,106.634187,5,20,23,13,0,7,8,18,2,59,11,0,2,21,18,18
10.7684023,106.6714116,19,34,177,20,0,50,28,235,39,93,15,0,7,65,126,52
10.799982,106.607099,0,8,7,5,0,1,1,4,2,29,3,0,2,4,2,8
10.803394,106.703489,16,28,117,12,2,25,7,128,6,47,6,0,8,41,48,41
21.0788861,105.7737044,8,6,73,7,0,28,7,175,5,15,9,0,5,12,5,6
10.8487286,106.6008464,0,12,0,0,0,1,4,3,0,10,1,0,0,5,3,9
10.661376,106.575764,0,3,0,0,0,0,1,0,0,8,1,0,0,2,0,1
10.8200084,106.7627113,1,5,5,0,0,1,2,3,1,16,0,0,3,9,1,3
21.0061165,105.8038604,17,17,81,26,10,30,14,105,11,68,27,0,20,13,47,149
20.989024,105.765531,2,5,6,9,5,1,1,5,0,23,4,0,1,8,2,2
10.828158,106.631981,1,13,6,4,0,1,3,4,2,26,0,0,1,6,6,12
10.739691,106.678165,3,16,17,4,0,6,7,38,14,44,5,0,1,31,15,11
21.071322,105.793428,7,4,42,11,4,10,9,97,5,23,9,0,6,14,5,5
10.82301,106.635297,3,13,4,5,0,2,2,6,2,24,0,0,0,6,4,9
21.012206,105.829268,11,11,134,40,13,40,11,164,23,63,24,0,31,34,98,234
10.915054,106.675435,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0
21.0025101,105.8298183,9,10,98,32,12,42,12,108,20,62,21,0,25,19,73,146
20.992373,105.849476,9,15,46,24,7,16,5,29,11,50,23,0,16,5,44,98
10.849844,106.63204,4,14,9,5,0,0,4,9,1,19,2,0,2,5,0,7
10.8492,106.741087,3,10,13,0,0,4,3,7,3,17,2,0,0,15,2,6
10.7745989,106.5697318,0,1,1,0,0,0,0,0,0,7,0,0,0,1,0,0
20.9988675,105.8617033,9,14,64,11,9,18,6,70,8,54,31,0,16,8,37,102
10.7915402,106.6814274,18,20,223,14,2,41,11,267,24,87,17,0,5,95,131,83
21.039919,105.8031286,16,14,111,69,18,23,14,132,11,54,24,0,13,51,45,108
20.9639246,105.7892446,4,7,20,6,3,2,2,17,10,34,4,0,2,6,11,27
