lat,lon,university,fuel,cafe,parking,parking_entrance,fast_food,marketplace,restaurant,hospital,school,kindergarten,townhall - community_centre,police,place_of_worship,bank,atm
21.011306,105.831038,4,3,46,9,3,13,6,45,6,22,9,0,9,13,31,52
21.0161086,105.8146779,5,8,21,7,0,5,2,23,5,15,6,0,6,8,24,79
20.972842,105.776247,1,1,5,1,0,2,2,9,5,19,2,0,3,6,4,21
21.030524,105.765938,4,1,6,3,0,1,0,6,3,18,4,0,1,4,4,4
21.005864,105.833785,6,0,46,18,4,9,4,28,11,18,7,0,6,5,28,47
21.1553464,105.4800701,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
21.0219381,105.8222454,3,5,29,7,0,5,2,40,2,25,3,0,5,7,16,62
21.0125461,105.8176944,2,7,24,8,2,4,2,24,5,16,5,0,6,8,18,72
21.1314104,105.5099841,0,2,0,0,0,0,4,3,0,1,4,0,1,0,1,1
21.0188645695107,105.84079962167,1,3,46,4,3,9,2,101,9,13,5,0,16,23,36,90
21.010684,105.819898,3,5,21,6,2,20,5,38,5,15,4,0,9,6,18,73
21.012206,105.829268,4,4,51,7,3,13,6,52,6,23,9,0,12,13,32,62
21.1503991,105.5037594,0,0,5,0,0,1,1,0,1,6,1,0,1,1,2,1
21.0163155286534,105.841427628591,2,3,80,9,3,20,0,134,11,13,8,0,11,16,40,61
21.0312863,105.7749709,8,3,15,7,4,1,1,6,3,17,4,0,3,7,7,13
21.005374,105.82176,4,3,16,6,4,21,6,38,5,19,3,0,7,4,13,60
21.0867836,105.9311071,1,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
21.0213112,105.8331457,3,3,36,6,4,7,3,48,5,22,5,0,10,25,35,62
21.019038,105.80995,7,7,35,9,0,6,2,33,5,15,6,0,5,8,23,66
21.001991,105.841242,5,2,21,18,5,10,2,16,8,16,8,0,5,3,25,47
21.032632,105.759432,3,0,3,3,0,1,0,3,1,13,2,0,3,3,2,2
21.0406213,105.7639267,4,2,7,3,0,1,0,5,1,15,2,0,3,1,2,5
21.022277,105.823407,3,6,30,7,0,7,3,42,2,24,2,0,6,11,17,66
20.999154,105.785269,1,2,5,7,2,0,0,2,1,7,0,0,1,2,0,0
20.971521,105.776378,1,2,5,1,0,2,2,9,5,17,2,0,3,6,4,20
21.047969,105.735668,1,2,8,0,0,0,0,16,0,3,1,0,0,0,1,0
21.036313,105.740984,1,2,0,0,0,0,0,0,1,9,1,0,1,8,0,0
21.025255,105.762578,3,0,1,2,0,0,0,3,1,10,1,0,0,1,2,3
20.9958335,105.7500879,0,3,1,7,2,0,0,1,2,5,1,0,0,4,1,0
21.0213764,105.9686513,0,2,0,0,0,0,0,0,0,3,1,0,0,2,0,1
21.0037916,105.8374303,5,1,40,21,5,13,4,22,10,17,8,0,6,3,26,47
21.0094449,105.7792251,0,1,10,6,6,1,3,8,1,8,1,0,1,2,2,8
21.0162150523445,105.828526684858,6,4,34,6,3,6,4,44,4,24,6,0,13,17,24,59
21.0190665,105.828982,4,4,35,5,3,5,4,40,2,24,5,0,8,18,27,44
20.998152,105.780342,0,1,3,5,2,0,0,2,1,6,0,0,0,1,0,0
21.025725,105.831962,3,4,37,8,1,6,3,50,4,21,5,0,12,26,27,76
20.989303,105.786852,5,3,3,2,0,0,1,2,2,12,1,0,2,3,1,7
21.025553,105.761608,3,0,1,2,0,0,0,2,1,10,1,0,0,1,1,3
20.9748395,105.9116864,0,0,0,0,0,0,1,2,0,2,1,0,0,1,0,0
21.004526,105.965802,0,4,1,2,0,0,0,0,0,3,1,0,0,5,0,1
21.037821,105.757976,3,1,3,2,0,1,1,2,1,11,2,0,2,2,1,5
20.9868914,105.7776453,0,2,2,0,1,0,1,1,0,9,2,0,1,2,0,1
21.010092,105.771774,0,0,5,3,4,1,2,3,1,7,0,0,1,3,1,4
21.0485891,105.884917,0,3,7,3,0,4,3,3,0,7,3,0,0,0,8,16
20.96412,105.832615,0,1,5,2,0,5,3,7,2,8,4,0,0,4,3,7
21.029128,105.886118,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
21.0623173,105.7248362,2,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0
21.068437,105.807819,2,0,11,5,4,3,0,6,1,10,2,0,3,4,3,4
21.0428539,105.7966892,4,4,33,27,7,8,3,19,0,11,9,0,4,8,15,36
20.995883,105.874019,2,1,5,0,3,2,2,6,1,6,4,0,2,1,3,6
21.036651,105.847769,0,3,290,15,2,82,10,424,8,24,9,0,14,45,65,217
20.997193,105.818177,2,1,8,0,4,18,4,34,4,22,5,0,9,4,2,18
21.027246475219727,105.7860107421875,1,3,14,7,7,1,5,18,3,12,3,0,1,8,14,9
21.042223,105.817208,2,5,17,6,1,1,2,22,5,13,3,0,3,23,15,31
21.0223447,105.8355849,2,3,40,7,3,11,3,66,6,21,7,0,11,31,41,85
20.9358378,105.8377785,0,2,0,0,0,0,0,0,0,2,5,0,0,1,0,1
20.985444,105.81459,1,0,4,1,0,0,3,5,3,13,5,0,3,4,1,0
21.00337,105.750004,0,1,3,8,2,1,0,1,2,6,0,0,1,3,3,0
21.0090413,105.7203464,0,0,0,0,0,0,2,1,0,3,4,0,1,1,1,0
20.9898984,105.8783474,1,3,2,0,0,0,0,2,0,5,4,0,1,0,0,1
20.998396,105.85209,5,4,13,1,0,8,2,9,3,20,12,0,10,4,11,36
21.0087543,105.9681083,0,2,1,0,0,0,0,0,0,3,1,0,0,5,0,0
21.0033765,105.8482862,4,6,47,17,9,13,1,41,7,21,10,0,8,3,22,65
21.046754,105.877915,0,3,16,3,0,4,2,11,2,14,2,0,1,4,12,26
21.0088967,105.8389823,5,0,54,23,6,11,3,37,9,19,10,0,6,5,24,40
21.044081,105.810178,1,6,7,13,3,1,4,21,5,11,5,0,5,25,9,22
21.035604,105.910833,0,3,7,5,2,0,5,3,1,12,3,0,1,2,4,5
20.998599,105.805909,5,5,12,2,2,2,2,8,2,19,6,0,4,2,20,35
21.0462501,105.7870461,8,6,40,41,21,16,3,62,2,17,13,0,3,2,10,18
21.0330584,105.8527431,0,0,287,13,0,76,9,420,9,22,5,0,14,41,59,267
20.998322,105.867558,1,3,8,1,3,2,3,6,3,12,7,0,3,2,3,22
21.03192901611328,105.76692199707033,4,2,8,4,0,1,0,6,2,20,5,0,2,5,5,4
21.0131319,105.8610124,3,8,15,8,0,3,1,20,6,17,9,0,5,3,12,45
21.0497437,105.7096745,0,1,0,0,0,0,1,0,1,5,2,0,0,5,1,0
21.062787,105.807466,1,0,10,4,1,3,0,6,1,5,2,0,3,5,1,4
20.9892085,105.8178418,0,0,5,1,0,0,2,6,3,16,4,0,3,3,0,0
21.0859047,105.8714189,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0
20.988609,105.855455,1,2,1,0,0,1,1,2,0,14,5,0,3,1,6,7
21.0460937,105.8002357,4,3,20,21,5,4,4,12,0,12,5,0,5,10,7,18
21.065107,105.779439,2,2,30,3,0,14,7,91,4,7,2,0,1,9,3,2
20.9525077,105.7378002,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
21.0138811,105.7976963,2,4,36,16,3,4,7,37,0,19,12,0,4,3,6,24
21.03043365478516,105.76927947998048,4,3,9,3,1,1,1,4,3,20,4,0,1,5,5,5
21.0519203,105.7817105,3,2,30,25,11,11,3,60,3,8,6,0,2,5,5,3
21.091928,105.783417,0,0,3,1,0,0,1,6,0,8,3,0,2,6,0,0
21.029485,105.820778,5,5,37,10,1,6,3,62,0,24,4,0,4,16,15,77
21.015023,105.8012798,6,5,43,11,2,3,7,47,1,23,10,0,4,6,9,35
21.053049,105.9005976,0,0,7,5,0,0,0,4,2,9,3,0,1,6,0,0
21.0018601,105.8436059,5,3,22,19,5,11,2,16,6,19,10,0,8,2,25,58
21.073761,105.812858,0,2,17,3,8,2,0,10,2,6,0,0,2,3,5,8
21.0873959,105.7555013,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
21.089607,105.8126882,0,0,0,0,0,0,1,3,0,4,0,0,1,4,0,0
20.952150344848636,105.78538513183594,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0
20.996631,105.825704,2,0,7,1,0,0,1,4,3,7,0,0,3,1,12,22
20.97396278381348,105.78907012939452,4,4,9,1,3,1,1,9,2,13,2,0,0,3,4,10
21.0187231,105.7928939,1,3,17,9,2,2,7,24,1,17,8,0,2,3,5,7
20.998952,105.869286,2,4,6,1,3,2,3,6,1,9,7,0,3,1,3,17
21.0425445,105.8248847,0,4,28,11,4,4,2,28,1,11,3,0,4,22,10,27
21.0231871,105.794927,3,1,22,8,3,2,4,27,2,17,7,0,2,5,6,6
20.989024,105.765531,1,3,0,0,0,0,1,1,0,3,1,0,0,0,0,0
20.98268699645996,105.7816162109375,2,3,4,0,0,1,0,6,0,10,2,0,1,4,1,11
20.987060546875,105.85035705566406,1,4,2,2,0,1,0,4,1,15,7,0,3,2,10,12
21.023378,105.832225,4,4,32,7,2,9,3,50,5,22,5,0,10,26,35,69
20.9795816,105.8438182,0,5,1,3,0,0,0,3,1,11,5,0,1,1,7,9
20.964716,105.776845,0,1,7,1,0,1,2,9,6,15,0,0,3,2,3,14
20.97122,105.834012,0,2,2,2,0,1,2,3,2,6,2,0,0,2,5,7
20.9817024,105.7423936,0,0,1,0,0,0,0,0,0,7,4,0,0,0,0,0
20.993579864501957,105.79821014404295,8,7,6,0,1,2,1,3,3,16,6,0,6,2,6,46
21.068216,105.889735,0,3,1,1,2,0,0,0,1,6,1,0,1,1,0,5
21.08719,105.809074,0,0,0,0,0,0,1,3,0,4,0,0,1,4,0,0
21.052142,105.837155,0,0,20,12,0,3,0,34,1,7,2,0,0,13,4,14
20.995374,105.805745,6,5,6,0,1,1,3,6,3,22,6,0,8,1,11,38
20.997167,105.799055,7,6,7,2,2,1,0,5,3,17,7,0,4,0,10,38
21.027651,105.830193,3,4,47,8,1,10,3,59,3,19,5,0,11,30,20,102
21.0372665,105.8724695,0,1,10,3,0,0,1,15,2,11,3,0,2,14,4,10
21.004792,105.811354,3,7,21,3,4,22,5,48,3,27,7,0,6,7,16,27
20.999991,105.80202,6,6,14,2,3,3,1,8,1,22,8,0,4,2,20,31
21.054259,105.78711,2,3,16,22,6,10,1,35,3,10,4,0,0,4,5,5
21.047696,105.735788,1,2,8,0,0,0,0,16,0,3,1,0,0,0,1,0
21.027053,105.815255,7,4,39,7,0,9,2,69,2,26,4,0,4,5,17,80
21.0346956,105.7404713,1,2,0,0,0,0,0,0,1,10,2,0,1,8,0,0
20.999416,105.825194,2,0,8,4,0,7,2,20,3,14,2,0,3,2,15,37
21.0485044,105.7955963,3,4,14,33,7,2,2,10,2,8,7,0,2,3,9,15
20.9739754,105.8420225,0,2,0,1,0,0,0,2,1,8,3,0,3,0,3,3
20.9806038,105.8023926,4,1,3,0,0,1,0,3,0,10,4,0,4,4,1,9
21.0121365,105.826066,3,2,42,9,3,11,5,47,5,18,7,0,8,9,24,60
21.0335683,105.72768,0,0,0,0,0,0,0,0,0,2,1,0,1,9,0,0
21.0109667,105.8221301,3,4,24,10,0,4,5,20,5,16,3,0,8,8,14,65
21.041117,105.877079,0,2,11,3,0,1,1,11,2,12,3,0,2,3,11,25
20.9182353,105.8441992,0,1,1,0,0,0,0,0,1,2,1,0,0,1,0,0
21.0329881,105.798454,2,0,26,11,1,7,3,17,2,15,5,0,4,15,10,30
21.02956771850586,105.79187774658205,2,2,20,9,4,4,7,25,2,13,4,0,5,12,17,25
21.0653723,105.8808993,1,1,1,2,2,0,1,0,0,5,2,0,0,0,0,1
21.071322,105.793428,2,4,3,3,0,0,1,1,0,5,3,0,0,0,0,0
21.0460537,105.7912051,5,7,44,44,17,12,3,55,2,11,12,0,4,1,9,21
21.098478,105.8512851,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
21.044582,105.849836,0,1,62,4,1,43,6,113,6,20,7,0,9,23,29,48
20.996592,105.810411,4,3,11,0,3,18,4,37,3,25,5,0,6,4,9,23
21.0385586,105.8761784,0,2,9,3,0,1,2,5,2,11,3,0,1,10,4,18
21.0662389,105.8705469,1,1,1,0,0,0,1,2,0,6,1,0,1,0,0,0
21.014473,105.8503637,2,5,106,7,4,25,1,176,10,21,14,0,12,8,38,103
21.0480535,105.8096705,3,3,7,13,2,1,2,13,5,8,5,0,4,21,6,12
21.057413,105.895262,0,3,8,6,0,0,2,3,2,10,3,0,1,7,1,8
21.0162438,105.7992332,6,4,38,12,2,3,8,42,1,20,9,0,4,4,9,28
20.9841541,105.8599079,1,2,2,1,0,0,1,1,0,9,2,0,1,0,4,6
21.000986,105.85065,5,5,23,10,5,10,1,17,5,20,11,0,8,4,16,54
21.0605354,105.9170945,0,0,10,9,0,0,1,8,0,7,4,0,1,1,0,0
21.021859,105.815789,10,5,37,8,0,7,0,50,3,20,5,0,4,4,24,77
21.01596,105.856391,3,9,101,11,4,25,1,184,10,21,12,0,14,7,42,111
21.018213,105.824451,5,4,33,5,2,6,3,50,4,20,2,0,9,9,28,76
21.0312547,105.7350746,0,2,0,0,0,0,0,0,0,6,1,0,2,10,0,0
21.072828,105.898697,0,0,0,1,0,0,0,0,0,7,1,0,2,0,0,1
21.0574207,105.8657287,0,0,3,2,0,0,2,3,0,6,1,0,1,2,0,1
21.021594,105.800943,10,1,33,6,0,4,7,39,4,14,4,0,5,5,7,27
20.983457565307617,105.78564453125,4,3,10,0,0,0,1,6,1,12,0,0,2,6,3,13
21.032205,105.850505,0,0,315,12,1,80,10,460,10,24,6,0,14,46,66,304
21.0420822,105.7750737,13,2,25,19,17,6,1,25,3,16,6,0,5,4,8,6
21.020416259765625,105.80724334716795,9,6,39,8,0,6,2,51,4,16,6,0,4,4,20,59
21.02906,105.884741,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
21.018124,105.81179,7,7,34,7,0,7,1,31,4,15,6,0,5,6,26,68
20.992102,105.81637,2,0,5,0,0,0,3,5,3,15,5,0,5,2,2,13
21.009746,105.849996,3,5,90,15,6,20,1,131,7,20,14,0,8,7,35,77
21.030257,105.822542,4,4,39,8,1,6,2,57,0,22,5,0,4,18,15,75
21.014682,105.823952,6,3,33,10,3,7,3,45,6,20,5,0,8,8,25,72
20.9969852,105.8163651,3,2,9,0,4,18,4,34,4,24,4,0,9,4,4,20
21.0035252,105.8021818,7,5,27,6,4,3,2,19,0,22,8,0,3,3,19,30
21.0087184,105.7972793,3,2,31,11,4,4,6,30,0,18,10,0,4,1,14,25
21.0426402,105.8025409,4,4,21,19,5,5,4,17,2,12,7,0,8,16,7,17
21.029512405395508,105.77908325195312,7,2,21,11,14,5,3,12,3,11,5,0,3,8,9,14
21.0497485,105.8838407,0,3,6,2,0,4,3,3,0,8,4,0,0,2,9,16
20.9837785,105.8494923,0,3,1,2,0,1,0,3,1,13,6,0,2,1,8,10
21.035762,105.853346,0,0,251,12,0,79,9,386,5,23,5,0,13,42,51,217
20.987854,105.806238,5,0,6,0,0,2,2,8,1,16,7,0,6,2,4,32
21.034553,105.846383,0,2,304,15,3,85,10,448,9,26,8,0,16,50,69,251
21.0349057,105.8255796,0,3,43,10,3,7,3,52,2,18,6,0,7,28,14,75
21.035120010375977,105.7674331665039,6,2,11,5,0,1,0,7,3,19,4,0,2,5,4,7
20.989974,105.793232,9,3,5,0,1,2,1,2,4,14,6,0,6,3,2,30
21.014113,105.823252,6,3,33,10,2,7,3,37,5,18,4,0,9,8,20,73
21.02477,105.907459,0,0,4,5,0,7,0,36,0,5,1,0,1,3,2,5
21.046573,105.871316,0,1,18,2,0,4,2,18,2,13,4,0,2,4,10,21
20.985272,105.843605,1,5,2,4,0,1,1,5,1,9,6,0,1,1,11,13
21.0088781,105.7498548,1,0,3,9,2,1,0,1,2,4,0,0,1,1,1,0
21.00783920288086,105.93767547607422,1,1,2,11,6,0,2,2,1,5,1,0,0,4,2,1
20.8676413,105.861479,2,2,0,0,0,0,1,3,1,3,1,0,0,0,1,0
20.980954,105.817632,1,0,4,2,2,0,3,4,3,11,4,0,2,3,0,0
21.024258,105.862203,2,6,43,15,0,7,0,53,4,9,3,0,6,1,20,97
21.0918031,105.7775876,1,0,4,1,0,1,1,7,0,8,2,0,2,4,0,0
21.002183,105.824572,4,1,15,6,1,21,2,40,4,15,2,0,3,3,14,50
21.0437269,105.7993488,3,3,25,25,6,4,4,12,0,11,7,0,4,13,8,26
20.9822339,105.8329004,1,5,10,7,0,1,2,1,0,6,4,0,3,0,7,6
21.062458,105.899959,0,3,6,3,0,0,1,6,2,13,2,0,3,6,0,8
21.015106201171875,105.72484588623048,0,1,0,0,0,0,2,2,0,1,1,0,0,0,1,0
21.0061165,105.8038604,3,7,29,7,3,4,4,23,0,23,9,0,3,7,19,33
21.0295536,105.9677283,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0
21.04736328125,105.90567016601562,0,0,6,4,2,0,1,2,0,7,2,0,1,5,0,0
20.966969,105.832359,0,1,5,3,0,4,3,7,2,8,3,0,0,4,5,6
21.039291,105.815827,2,6,26,6,1,3,4,27,4,20,3,0,3,19,13,36
21.0746035,105.7842981,4,3,14,2,0,6,3,48,3,3,3,0,3,2,1,0
21.074443,105.727849,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
21.0400412,105.8069923,2,4,25,13,3,5,4,27,4,14,7,0,6,21,10,34
21.087364,105.795599,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0
21.0337301211918,105.847281504343,0,1,305,17,2,82,11,454,9,27,6,0,16,48,68,272
21.078745,105.787833,3,2,2,0,0,0,2,1,0,2,1,0,0,0,0,0
21.1276719,105.7764251,0,1,0,0,0,0,0,0,1,5,3,0,1,0,0,0
21.0594707,105.7456665,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0
21.0232852,105.7900372,1,1,15,12,6,1,1,13,1,17,5,0,1,2,6,4
21.0321465,105.8718786,0,1,2,2,0,0,1,3,0,2,2,0,1,11,0,1
20.989742,105.931202,0,0,0,0,2,0,1,1,0,4,1,0,0,5,0,1
21.037872,105.813652,3,6,23,7,1,2,4,37,3,18,6,0,4,19,13,47
20.992373,105.849476,3,3,3,0,0,7,0,6,1,18,10,0,8,3,12,23
21.0416759,105.7764848,14,2,39,26,24,14,1,45,2,17,10,0,5,4,7,13
21.0091336,105.8557941,2,6,77,6,4,16,2,113,9,29,14,0,8,6,27,65
21.087927,105.811975,0,1,1,0,0,0,1,4,1,4,0,0,2,4,0,1
20.97366714477539,105.75871276855467,1,1,4,1,0,0,0,2,0,7,0,0,0,2,0,0
21.059005737304688,105.7832260131836,0,1,20,5,1,5,6,45,2,12,4,0,1,8,1,1
20.9844873,105.749014,0,0,2,7,2,0,0,1,0,7,3,0,0,1,0,0
21.0342609,105.7961123,4,1,29,13,1,7,3,24,1,14,8,0,5,13,15,30
21.0105454,105.8101341,3,7,30,7,3,10,2,41,3,21,7,0,6,6,28,52
21.022049,105.848612,3,2,181,8,1,29,3,292,13,15,9,0,18,20,56,221
21.007827,105.814396,1,6,25,6,4,23,3,46,5,20,5,0,8,6,24,52
21.01015853881836,105.83633422851562,6,0,48,19,5,11,4,39,9,20,10,0,8,7,29,30
21.0634544,105.8330554,0,0,27,9,0,2,2,40,1,4,3,0,2,7,4,13
20.983566,105.875573,1,3,2,2,0,0,0,1,1,3,1,0,0,0,1,1
20.990766,105.837009,1,4,12,5,0,3,2,4,1,9,5,0,4,1,17,14
20.9447909,105.545538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.992198,105.799553,7,4,7,0,1,2,2,4,2,16,6,0,6,2,7,45
20.9697199,105.7984527,1,1,2,4,3,0,0,1,3,4,1,0,0,2,2,1
21.049911,105.763549,1,0,0,1,0,0,1,0,0,7,4,0,0,1,0,2
21.0462282,105.9238183,0,1,1,0,0,0,1,0,0,5,1,0,1,1,0,0
20.9923406,105.7858851,1,2,6,4,2,0,0,2,1,11,1,0,1,3,0,0
21.006987,105.829607,4,1,42,9,3,12,4,33,10,21,10,0,9,8,31,63
20.983726,105.842452,1,5,4,4,0,2,2,3,1,10,7,0,1,1,10,13
21.0261488,105.8936538,0,1,3,6,0,7,1,36,0,2,2,0,1,0,1,1
21.0069188,105.8612879,1,5,10,3,0,0,2,3,5,21,14,0,6,3,4,32
20.98373794555664,105.8515625,0,1,1,2,0,1,0,4,0,14,7,0,2,1,5,6
20.96128,105.793189,1,1,5,4,3,1,0,2,5,7,2,0,0,1,2,2
21.005176,105.847111,4,5,61,20,9,19,1,66,8,18,11,0,6,4,24,65
20.959433,105.829905,0,0,8,4,0,5,3,8,1,4,4,0,0,3,2,5
20.99479103088379,105.86784362792967,1,4,6,1,3,2,3,6,1,9,7,0,2,1,3,20
20.9712201,105.8274289,0,2,6,4,0,5,3,8,3,8,6,0,1,2,4,7
20.988516,105.80906,2,0,5,0,0,1,3,7,2,19,7,0,5,2,4,26
21.0013312,105.8141345,3,5,11,2,4,18,5,35,2,25,4,0,8,5,8,21
21.032563,105.9164021,0,2,2,7,0,0,4,2,1,7,1,0,2,2,4,6
21.000238,105.802417,6,6,13,2,2,2,1,9,1,24,8,0,4,2,20,31
21.0869927,105.7867033,2,0,4,1,0,0,2,12,0,6,2,0,1,5,0,0
21.0194117,105.8505052,3,5,142,8,5,26,2,227,17,20,13,0,14,13,53,187
20.9956494100906,105.800239834605,8,6,8,1,1,1,1,5,2,17,7,0,7,1,10,42
20.969368,105.781013,2,2,4,1,1,1,2,10,6,17,2,0,2,4,2,20
21.1143647,105.8018788,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0
21.042249,105.84319,0,3,79,11,5,33,6,111,7,20,8,0,10,27,31,61
21.053065,105.837073,0,0,18,11,0,2,0,31,1,6,2,0,0,11,6,9
20.9732844,105.8179377,1,3,2,3,2,0,2,2,3,6,4,0,1,4,0,0
20.9791962,105.8120445,1,1,4,1,2,0,3,5,1,6,3,0,1,4,0,0
20.97145652770996,105.8281707763672,0,3,4,4,0,4,3,5,3,8,6,0,1,3,5,6
20.969753,105.774231,1,1,7,1,0,1,2,8,6,18,0,0,3,3,4,17
21.1338077,105.502278,0,1,0,0,0,0,4,2,0,7,4,0,1,0,1,2
21.016617,105.857584,3,10,84,11,3,22,1,161,10,19,13,0,12,6,35,101
21.029744,105.810345,8,6,35,6,0,6,5,59,3,22,5,0,4,9,13,57
21.01905632019043,105.90640258789062,0,0,0,2,0,0,0,0,0,7,4,0,1,1,0,0
21.037087,105.77601,13,2,30,19,20,8,3,22,3,22,5,0,3,8,11,14
20.985578,105.798779,7,1,3,0,1,2,1,6,3,15,6,0,5,7,2,29
21.028933,105.855453,2,3,243,11,1,50,6,375,9,21,5,0,14,32,54,288
21.0536611,105.8122562,1,1,8,7,1,3,4,13,3,4,3,0,3,21,3,5
21.0236141,105.7978285,4,2,29,7,1,3,4,33,5,16,6,0,4,5,6,11
21.0038346,105.7424146,0,1,4,18,8,0,0,0,2,5,12,0,1,1,3,0
21.0106575,105.8599784,1,8,17,8,1,4,1,29,7,21,12,0,5,2,13,55
21.123674392700195,105.7712173461914,0,2,0,0,0,0,0,0,1,3,1,0,1,0,0,0
20.946918487548828,105.7545166015625,1,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0
20.946245,105.743847,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
21.036861,105.845411,0,3,273,15,4,75,10,405,9,23,8,0,17,39,63,211
21.00086212158203,105.79305267333984,2,5,11,10,5,1,0,2,2,10,6,0,1,1,5,9
20.993159,105.817197,2,0,6,0,0,2,2,17,3,19,4,0,4,2,1,11
21.0251963,105.7889562,1,1,13,9,6,2,3,19,2,15,4,0,1,6,11,9
21.037854,105.829759,0,3,35,9,8,7,2,40,2,12,5,0,8,22,12,61
21.025211,105.773686,0,2,3,3,3,0,1,4,2,11,4,0,1,4,2,7
21.0545927,105.8875466,0,2,4,6,0,2,3,2,0,8,4,0,0,3,5,11
21.0022,105.844822,4,4,26,19,5,11,1,16,6,17,9,0,8,2,22,61
20.931649,105.7984692,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
21.0132752,105.8551073,3,9,95,9,4,25,2,156,10,25,14,0,13,7,37,90
20.9667523,105.8700343,0,3,0,1,0,0,1,0,0,8,3,0,1,1,0,0
21.030908584594727,105.77718353271484,11,3,27,11,13,6,3,13,3,16,3,0,2,9,10,14
21.042051,105.826239,0,3,28,7,4,4,2,29,1,11,4,0,5,18,9,31
21.016164,105.824915,6,5,32,6,3,7,3,49,5,20,3,0,8,9,28,72
21.0479066,105.7178677,0,0,0,0,0,0,0,0,0,4,1,0,0,7,0,0
20.967446,105.7304415,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
21.0108436,105.7951254,2,2,31,16,4,3,6,28,0,18,10,0,4,2,3,22
20.958029,105.846406,0,2,0,2,0,0,0,0,3,4,2,0,3,2,1,1
21.0738051,105.6968714,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0
21.0032144364922,105.850954037054,5,5,49,13,9,13,1,40,4,24,12,0,7,4,21,67
21.073583602905277,105.71309661865234,1,0,0,1,0,0,0,0,0,5,1,0,1,0,0,0
21.032881,105.830557,0,2,48,18,6,9,3,54,3,14,6,0,13,27,15,88
21.0399951,105.8826336,0,2,4,3,0,1,0,3,1,6,1,0,0,0,4,13
21.046638,105.846859,0,3,50,7,1,18,4,73,7,16,8,0,7,17,29,39
20.989974,105.854028,1,1,2,0,0,2,0,3,0,19,7,0,3,1,9,15
20.9694361,105.7791237,2,2,5,1,0,1,2,10,6,16,2,0,3,4,3,20
20.977166,105.824316,1,3,2,3,0,0,1,2,4,7,5,0,1,3,0,0
20.96246719360352,105.79236602783205,1,2,5,4,3,1,0,3,5,7,2,0,0,1,2,2
20.9985495896495,105.795864154752,5,6,9,4,3,1,0,4,3,15,6,0,1,1,5,14
20.9379286,105.8478501,0,2,1,0,0,0,1,0,1,4,3,0,2,1,1,1
21.008937,105.831626,4,1,43,10,3,12,4,41,9,23,9,0,8,11,33,46
21.0410202,105.9048583,0,3,6,3,2,0,2,3,1,13,3,0,2,4,4,3
21.000894,105.80723,5,5,12,2,4,19,3,43,1,23,7,0,4,3,19,35
21.0788861,105.7737044,5,2,50,2,0,21,2,131,2,3,2,0,3,0,3,5
21.0191712,105.8206014,3,6,34,8,0,5,2,42,4,20,5,0,7,7,23,77
21.01914,105.812394,7,8,32,9,0,7,1,35,4,17,5,0,3,5,26,69
21.1684597,105.7896839,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
21.0171175,105.8334839,2,4,50,4,3,11,3,46,6,22,7,0,11,20,30,44
21.042766,105.84542,0,3,92,10,1,43,6,131,7,21,9,0,10,28,35,65
20.9733765,105.8408477,0,2,0,1,0,0,1,2,1,7,2,0,2,1,3,3
21.0384519,105.429277,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21.0023109,105.6568698,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.003008,105.864424,1,5,7,1,2,1,4,4,4,15,7,0,5,2,5,29
21.074520111083984,105.70022583007812,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0
21.04025077819824,105.79108428955078,11,5,63,45,30,21,5,75,1,17,11,0,5,10,21,33
20.9631552,105.8172983,0,0,4,3,0,4,3,6,0,4,4,0,1,6,0,3
21.0110573,105.804612,3,5,37,12,2,4,7,36,1,20,9,0,5,7,25,39
20.9856044,105.4763315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.04609489440918,105.91554260253906,0,0,1,2,0,0,1,0,0,6,0,0,0,0,0,0
20.9471164,105.8543427,0,0,1,0,0,0,1,0,2,6,6,0,1,2,1,1
21.002788,105.855704,4,4,13,2,0,6,2,14,4,26,11,0,9,4,12,46
