lat,lon,university,fuel,cafe,parking,parking_entrance,fast_food,marketplace,restaurant,hospital,school,kindergarten,townhall - community_centre,police,place_of_worship,bank,atm
20.9836286,105.8596834,0,1,0,1,0,0,1,1,0,3,1,0,0,0,0,0
10.840216,106.678869,1,3,1,0,0,0,1,0,0,1,0,0,0,3,2,2
21.0873959,105.7555013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10.80051,106.646268,0,3,2,1,0,0,1,1,0,6,1,0,0,3,4,3
10.790998,106.645546,0,0,3,0,0,1,2,4,0,5,1,0,0,1,4,0
21.057374,105.887126,0,1,0,1,0,0,0,0,0,4,1,0,0,0,1,0
10.7361465,106.7052575,0,1,3,0,0,1,0,14,0,1,0,0,2,1,4,5
10.811545,106.6988978,2,2,0,0,0,1,1,0,0,1,0,0,1,3,1,3
20.890001,105.8215032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.035135,105.9411831,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
10.793519,106.662703,0,0,14,0,0,6,1,21,0,5,1,0,0,10,10,2
10.812533,106.688081,0,2,1,0,0,0,1,2,0,1,0,0,0,1,1,2
10.7517388,106.6980461,0,2,0,1,0,0,0,1,2,4,0,0,0,6,1,1
10.88257,106.648549,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7678416,106.6827773,0,1,13,2,0,3,4,34,2,5,2,0,0,5,12,4
10.773274,106.646986,0,3,0,1,0,2,1,1,0,13,0,0,0,7,11,0
21.0342609,105.7961123,0,0,6,1,0,4,2,5,1,4,2,0,2,7,5,18
10.808067,106.688528,0,1,2,0,0,0,1,3,0,2,0,0,0,2,1,1
10.850013,106.652112,0,3,3,0,0,0,0,0,0,1,1,0,0,1,1,1
10.7380925,106.6280965,0,0,1,0,0,0,1,1,0,3,1,0,0,2,0,1
10.7552097,106.6287129,0,1,2,1,0,0,1,0,1,6,0,0,0,5,0,0
10.771829,106.609271,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0
10.876421,106.7455369,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,1
10.7429934,106.7216704,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10.8132801,106.6849841,1,1,0,0,0,0,1,1,0,1,0,0,0,6,0,1
21.0593908,105.8184144,0,0,2,1,0,0,2,1,0,0,0,0,0,8,0,0
21.0161086,105.8146779,0,1,8,1,0,0,0,8,1,4,2,0,2,0,13,24
10.7357783,106.7472634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.844574,106.693509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.988516,105.80906,0,0,3,0,0,0,1,4,1,3,1,0,1,0,1,0
10.804201,106.62567,1,1,1,0,0,0,1,0,0,8,0,0,0,0,0,1
10.8794102,106.6287457,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0136162,105.7909679,1,2,1,6,0,1,0,0,0,7,2,0,0,0,0,2
10.6746009,106.7230768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.742487,106.684895,0,0,1,0,0,1,0,1,1,2,1,0,0,1,0,0
10.7470188,106.7377344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.988609,105.855455,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,1
10.7788749,106.6735501,0,0,5,0,0,0,0,5,1,5,0,0,1,3,0,1
10.796498,106.690734,0,1,20,0,0,5,0,19,0,4,1,0,0,9,6,0
10.792779,106.670323,1,0,13,0,0,0,1,11,3,6,1,0,1,5,2,2
10.8419926,106.6604707,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0
10.7142205040185,106.616039119319,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.871755,106.667527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.829966,106.702617,2,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0
10.81699,106.680988,2,1,1,0,0,0,0,1,1,4,0,0,1,4,0,2
10.824232,106.684108,2,2,4,0,0,0,2,2,3,3,0,0,0,2,3,4
10.773249,106.632335,1,0,0,1,0,0,4,3,0,8,0,0,0,3,13,1
21.057943,105.8293778,0,0,12,5,0,1,0,13,0,0,0,0,0,2,3,2
21.0712745,105.9000041,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1
10.828984,106.617322,0,2,0,0,0,0,0,0,1,5,0,0,0,1,0,0
10.698992,106.589088,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10.857481,106.626047,3,3,2,1,0,0,0,4,0,0,1,0,0,0,0,2
10.7381244,106.7202767,0,1,1,2,0,0,1,1,2,3,0,0,0,0,0,0
10.852664,106.656075,0,2,6,0,0,0,0,3,0,5,1,0,0,4,1,1
20.995217,105.88003,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0289311,105.7939141,0,1,3,4,0,1,1,3,1,8,1,0,0,3,0,0
21.032808,105.8032427,2,0,4,0,0,1,2,2,0,3,3,0,1,5,2,12
20.913016,105.8064853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8778583,106.7450962,0,1,0,0,0,0,1,0,0,2,0,0,0,4,0,1
10.8308606,106.7143867,1,3,4,0,0,0,1,0,0,1,0,0,0,1,2,1
10.766752,106.674816,0,1,5,0,0,5,6,4,1,7,1,0,1,4,6,2
10.7357063,106.7382463,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21.010484,105.818445,0,2,3,1,0,1,0,4,4,4,2,0,3,0,2,19
10.8672854,106.5876875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.759265,106.706874,1,0,0,0,0,1,1,4,0,2,0,0,0,15,1,2
10.7698339,106.6911556,1,2,64,4,0,10,2,116,2,6,4,0,1,9,15,28
21.091928,105.783417,0,0,3,1,0,0,1,6,0,2,0,0,0,4,0,0
21.0493242,105.893386,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0
10.7465474,106.6210205,0,7,0,0,0,0,0,0,0,3,0,0,0,1,0,0
21.007043,105.810229,0,1,5,0,0,1,1,3,0,2,1,0,0,5,5,2
21.0188645695107,105.84079962167,1,0,9,1,0,2,0,7,2,3,1,0,1,2,5,13
10.785104,106.648335,0,0,1,0,0,0,1,0,0,3,2,0,0,4,0,1
10.762108,106.66492,1,2,8,1,0,5,2,10,2,12,0,0,0,3,7,2
20.997919,105.827148,0,0,1,0,0,0,0,3,2,2,0,0,1,0,7,9
10.876948,106.677443,1,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0
10.761685,106.617494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.058966,105.764644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7696577,106.682521,1,2,14,1,0,4,5,34,3,5,3,0,0,6,10,4
21.019169,105.816633,0,0,2,1,0,0,0,4,0,5,3,0,2,0,9,21
10.782743,106.626868,0,2,0,0,0,1,1,0,0,3,1,0,0,3,0,1
10.838615,106.673122,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,1
10.866532,106.639481,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0
20.995935,105.8219564,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2
10.819417,106.678776,2,0,0,0,0,0,0,1,1,4,0,0,1,4,0,2
10.747055,106.673042,0,3,0,1,0,0,2,0,1,8,0,0,0,9,0,1
21.015176,105.81703,0,1,8,1,0,0,0,6,2,3,2,0,3,0,11,28
20.971594,105.7812,0,0,2,0,0,1,2,4,2,7,0,0,1,2,1,10
21.0037916,105.8374303,3,0,4,6,0,1,1,2,5,7,2,0,2,0,7,10
10.8157142,106.5957699,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
10.6993248,106.6410694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.9169782,105.8738869,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
10.6758408,106.759516,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.018213,105.824451,2,0,11,1,0,2,2,11,1,7,0,0,1,3,2,5
10.843807,106.730597,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10.821897,106.638988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.0433477,105.7862668,5,1,34,21,14,7,1,42,0,3,6,0,1,1,4,8
10.7792025,106.6467293,0,3,1,1,0,2,1,0,1,2,0,0,0,5,5,1
10.8013468,106.7133885,2,1,7,2,0,1,0,7,0,2,0,0,2,2,4,6
21.0406213,105.7639267,0,0,1,0,0,1,0,0,1,4,1,0,1,0,1,4
20.998322,105.867558,1,1,3,0,3,1,0,4,1,2,1,0,1,1,3,6
20.989259,105.812981,0,0,2,0,0,0,0,3,2,10,2,0,2,2,0,0
10.837806,106.723628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.739163,106.671428,0,1,3,0,0,0,2,3,1,3,1,0,1,4,1,0
10.775504,106.615699,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1
10.827856,106.723728,0,1,14,0,0,2,0,2,0,0,0,0,0,1,0,0
21.005176,105.847111,3,1,15,10,2,3,1,9,0,7,3,0,2,1,7,21
10.6719142839515,106.583819319397,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.1138658,106.4723625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8205354,106.6076524,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
10.846526,106.765236,1,1,3,1,0,2,1,8,0,10,2,0,2,7,2,3
10.72188,106.608407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.789195,106.595543,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1
10.826109,106.693883,1,1,3,4,0,2,0,6,0,4,0,0,0,2,3,1
10.7436142,106.6196419,0,8,1,0,0,0,2,3,1,1,0,0,0,2,0,0
20.980262,105.779429,0,0,0,0,0,0,0,2,0,3,2,0,0,3,0,1
10.873345,106.725203,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
10.787519,106.660654,0,0,15,2,0,11,2,18,0,11,0,0,0,17,7,4
10.726471,106.61161,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2
10.7140893,106.7384901,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10.754019,106.628653,0,1,2,1,0,1,1,0,1,5,0,0,1,3,2,1
10.784827,106.602068,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.781053,106.653699,0,4,0,0,0,0,2,0,0,6,0,0,0,1,0,1
10.873568,106.655109,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
10.7582107,106.6127658,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21.0329542,105.7935134,0,0,10,3,0,4,1,6,1,6,1,0,0,6,7,13
10.784296,106.629396,0,1,1,0,0,1,1,0,0,2,1,0,0,2,0,0
20.9358516,105.8431808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.707021,106.599482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.742969,106.655045,0,0,1,0,0,0,3,0,0,3,2,0,0,5,2,0
10.790148,106.621252,0,2,2,0,0,0,1,0,0,4,0,0,1,2,0,1
10.739332,106.616167,0,10,0,0,0,0,0,1,1,1,1,0,0,1,4,2
10.7575395,106.645661,0,2,0,0,0,0,1,2,1,10,0,0,0,6,4,0
10.85126,106.600329,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.773698,106.664668,5,2,17,0,0,2,0,14,3,6,3,0,0,2,6,3
10.7860864,106.6415417,1,1,3,4,0,1,0,2,1,9,2,0,1,2,2,3
10.7936571,106.640272,0,3,6,2,0,1,2,3,0,2,2,0,1,1,7,2
20.9805109,105.7752236,0,0,0,0,0,1,0,1,0,2,2,0,0,2,0,1
21.0020685,105.8081994,1,3,2,0,0,0,1,2,0,9,0,0,2,2,4,0
10.7452618,106.7292687,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1
10.793731,106.649938,0,1,0,0,0,1,1,0,1,8,2,0,0,7,0,2
10.78298,106.599047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.795618,106.620492,0,1,0,0,0,1,0,1,0,4,0,0,1,1,0,0
10.844137,106.668033,0,0,4,0,0,1,0,0,0,4,0,0,0,0,4,1
10.8725327,106.7303727,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0
21.1624019,105.8511503,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10.8405911,106.6429401,0,0,2,0,0,0,1,0,0,6,0,0,1,1,0,1
21.1143647,105.8018788,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.039894,105.812921,0,2,2,1,0,0,1,5,2,4,1,0,2,3,4,12
21.029742,105.762798,3,0,1,1,0,0,0,0,0,7,1,0,0,1,1,0
20.978724,105.796025,3,0,3,0,0,0,0,0,0,4,1,0,0,2,1,0
10.82951,106.639651,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10.880142,106.639298,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
21.010684,105.819898,0,1,3,2,0,2,1,3,4,4,2,0,3,1,3,22
10.770157,106.614177,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
10.7436251,106.7322227,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1
21.0306889,105.7851193,1,0,7,2,1,0,2,10,0,4,1,0,1,3,11,5
21.0155759,105.8327116,0,2,12,2,3,3,0,22,1,9,2,0,3,6,16,14
10.738952,106.614714,0,10,0,1,0,1,0,11,1,1,0,0,0,1,4,2
10.830286,106.705637,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0
20.9364726,105.7270864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.9528777,105.8342297,0,0,1,0,0,0,0,0,2,1,2,0,0,1,1,0
20.977166,105.824316,0,0,0,1,0,0,1,0,2,3,2,0,1,0,0,0
21.0578123,105.916308,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0
10.7532027,106.6771517,0,3,2,0,0,2,1,10,4,7,0,0,0,4,8,4
20.9892085,105.8178418,0,0,0,0,0,0,0,0,1,6,1,0,0,2,0,0
10.779712,106.6204422,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
10.814476,106.697843,2,3,0,0,0,1,1,2,0,2,1,0,1,3,1,1
10.6948325,106.6114674,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10.810003,106.58914,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
10.847588,106.744641,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1
20.9894441,105.7298342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7473555,106.666371,0,0,0,1,0,0,1,1,2,5,0,0,0,4,0,0
10.7488931,106.6476833,0,2,1,0,0,2,4,2,0,10,2,0,1,8,8,1
10.7517941,106.643572,0,3,0,0,0,1,1,2,0,10,1,0,0,14,5,3
10.807606,106.7014,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3
21.1403764,105.8498499,0,0,0,1,0,0,1,0,1,1,2,0,1,1,4,1
10.741939,106.72374,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
10.8482539,106.7510908,0,2,2,0,0,0,2,1,0,1,0,0,0,2,0,0
10.7479761,106.6345824,0,4,2,0,0,2,2,0,1,7,0,0,1,3,0,3
21.1774594,105.831672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0653645,105.8244356,0,0,16,2,0,1,2,29,1,3,2,0,1,4,0,10
10.844895,106.6828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
21.115037,105.7848293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0480535,105.8096705,1,1,1,3,0,1,2,6,2,4,2,0,2,10,3,4
20.991234,105.839688,1,1,1,0,0,0,0,2,1,0,1,0,0,0,2,3
20.9697199,105.7984527,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
21.004792,105.811354,0,1,3,0,3,10,2,13,0,7,1,0,1,2,2,0
10.7461642,106.6491308,0,4,1,0,0,1,4,2,0,10,4,0,1,4,7,1
10.8540518,106.6771931,0,0,1,0,0,0,0,1,0,2,0,0,0,1,4,0
20.993159,105.817197,0,0,1,0,0,0,0,0,1,10,1,0,1,2,0,0
10.7505026,106.686576,0,1,0,0,0,0,1,1,1,3,0,0,0,2,0,1
21.0459878,105.8654332,0,0,7,0,0,0,1,12,0,1,0,0,1,2,1,2
20.9791962,105.8120445,1,0,0,1,2,0,1,0,0,2,1,0,0,2,0,0
10.7470793,106.7021232,2,1,2,1,0,0,1,4,0,2,0,0,1,1,0,1
10.7643954,106.6963952,1,0,38,2,0,11,4,69,2,9,0,0,7,14,15,8
21.0106575,105.8599784,1,2,3,0,0,0,1,2,2,10,3,0,3,1,4,13
10.75663,106.611808,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
21.017355,105.775199,0,0,2,0,2,1,1,4,0,3,0,0,1,0,1,5
10.798516,106.6626049,1,2,8,3,0,2,1,12,0,4,0,0,0,4,12,4
10.801987,106.68692,0,2,15,0,0,1,1,16,2,7,1,0,1,8,14,7
10.7995654,106.6970932,1,1,0,0,0,4,1,4,3,6,0,0,0,3,10,3
10.800291,106.666028,3,3,7,1,0,1,0,9,2,8,1,0,0,1,16,4
10.834767,106.668284,1,2,5,2,0,0,0,1,0,0,0,0,0,1,3,2
21.0213764,105.9686513,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
10.776438,106.663587,4,1,11,0,0,3,0,15,3,6,2,0,0,1,7,3
10.837263,106.73205,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0
10.866236,106.627782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.9640919,105.8603404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0797461,105.6854223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0340283,105.5413685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.000894,105.80723,3,3,5,0,0,0,1,1,0,9,0,0,2,2,4,3
10.683036,106.700658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.045772,105.840983,0,0,17,3,1,2,1,29,4,6,4,0,2,7,7,17
20.9179552,105.8663318,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21.0127642,105.7830863,0,0,4,2,3,0,2,4,0,2,1,0,0,1,1,2
10.810419,106.612655,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
21.0052678,105.8414191,2,0,12,14,3,2,0,3,5,3,1,0,1,0,4,18
21.044081,105.810178,1,1,0,1,0,0,0,6,4,2,1,0,2,6,1,2
21.086841,105.80941,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0
21.062787,105.807466,0,0,4,0,1,2,0,4,0,4,1,0,2,1,0,2
10.8751624,106.6292251,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
10.7115607,106.6944287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.993746,106.372399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6652009,106.5865047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.7829779,106.5738605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7381534,106.6335652,0,0,0,0,0,0,1,1,0,5,2,0,0,3,0,0
21.0265378,105.8450949,0,0,66,3,1,8,2,88,5,4,1,0,5,7,18,73
10.7775,106.628447,0,2,0,0,0,0,0,1,0,3,1,0,0,1,0,1
10.7936406,106.6911037,1,1,16,0,0,5,1,21,1,8,2,0,0,7,11,4
21.0074016,105.7769326,0,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0
10.7079789,106.7320128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.858916,106.777848,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
20.98598,105.813582,0,0,3,0,0,0,2,2,0,8,1,0,2,0,0,0
10.6981714,106.6241445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.877135,106.743732,0,0,0,0,0,0,1,0,0,3,0,0,0,5,0,0
20.9868914,105.7776453,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10.787042,106.639185,1,3,3,5,0,1,0,4,1,5,1,0,1,2,2,3
10.7892889,106.710481,1,0,11,1,3,2,1,16,0,5,0,0,1,1,1,4
10.774982,106.635294,1,2,0,0,0,0,2,0,0,5,0,0,0,2,10,0
10.772792,106.62728,0,1,0,1,0,0,1,3,0,6,1,0,0,1,3,3
10.8044120199725,106.683468117476,0,0,5,0,0,0,1,6,2,10,1,0,0,6,11,7
10.838483,106.57913,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.019459,105.852631,0,1,29,1,0,9,1,77,2,7,3,0,6,2,16,49
21.042223,105.817208,0,4,3,6,1,0,1,7,3,1,1,0,1,8,1,6
10.806984,106.683896,0,0,2,0,0,0,2,3,1,8,1,0,0,8,3,5
10.791829,106.657338,0,0,7,1,0,1,0,4,3,8,0,0,0,11,1,4
10.739966,106.661959,0,1,0,0,0,0,1,0,0,5,1,0,0,1,0,1
10.701721,106.741856,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
10.812667,106.701014,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3
10.8942904,106.6151876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.088326,105.785846,0,0,3,0,0,0,0,6,0,3,1,0,0,4,0,0
10.7293443,106.62574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.958029,105.846406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.7481346,106.6510812,0,5,2,0,0,1,3,1,0,8,2,0,1,7,8,0
10.75759,106.674386,0,6,15,1,0,4,2,23,5,5,1,0,0,7,23,3
10.876959,106.745148,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,1
21.0138811,105.7976963,2,1,9,3,0,1,6,13,0,5,2,0,2,0,1,6
10.721438,106.622558,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0
10.818551,106.682941,0,0,4,0,0,0,0,1,1,6,0,0,0,3,0,2
10.8059459,106.7115959,3,2,6,0,0,1,0,2,0,1,0,0,2,1,0,6
10.79931,106.698314,1,1,0,0,0,2,1,4,1,4,0,0,0,3,10,3
10.844976,106.761686,1,0,1,1,0,0,0,3,0,4,2,0,0,8,1,2
10.8651567,106.6694135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2060761,105.6401175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.799088,106.634187,1,0,2,0,0,0,1,0,0,3,0,0,0,1,0,1
10.7684023,106.6714116,0,1,17,1,0,12,2,37,3,10,0,0,1,4,12,2
10.799982,106.607099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.803394,106.703489,0,2,1,0,0,1,0,3,0,0,0,0,0,0,0,1
21.0788861,105.7737044,2,0,16,1,0,8,1,55,0,2,1,0,1,0,1,4
10.8487286,106.6008464,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10.661376,106.575764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.8200084,106.7627113,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
21.0061165,105.8038604,0,0,7,3,0,1,0,13,0,13,4,0,0,0,14,9
20.989024,105.765531,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10.828158,106.631981,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,3
10.739691,106.678165,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
21.071322,105.793428,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
10.82301,106.635297,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
21.012206,105.829268,2,1,15,4,3,2,1,16,1,8,4,0,3,4,3,16
10.915054,106.675435,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
21.0025101,105.8298183,2,0,4,1,0,1,1,3,3,4,0,0,0,0,8,15
20.992373,105.849476,1,1,0,0,0,1,0,0,0,3,2,0,2,0,2,4
10.849844,106.63204,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
10.8492,106.741087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7745989,106.5697318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.9988675,105.8617033,1,1,3,0,0,0,1,0,3,6,3,0,2,1,1,7
10.7915402,106.6814274,1,1,13,0,0,1,1,12,1,2,1,0,0,11,11,7
21.039919,105.8031286,1,0,8,3,2,3,0,2,0,2,0,0,0,4,0,2
20.9639246,105.7892446,1,0,5,1,3,1,0,2,3,3,1,0,0,0,0,2
